'Time';'ECG1';'ECG2'
'[09:01:32.652]';0.13;-0.14
'[09:01:32.656]';0.11;-0.14
'[09:01:32.660]';0.13;-0.14
'[09:01:32.664]';0.12;-0.155
'[09:01:32.668]';0.09;-0.15
'[09:01:32.672]';0.07;-0.145
'[09:01:32.676]';0.075;-0.145
'[09:01:32.680]';0.08;-0.145
'[09:01:32.684]';0.09;-0.155
'[09:01:32.688]';0.08;-0.155
'[09:01:32.692]';0.11;-0.155
'[09:01:32.696]';0.1;-0.13
'[09:01:32.700]';0.085;-0.135
'[09:01:32.704]';0.085;-0.14
'[09:01:32.708]';0.09;-0.145
'[09:01:32.712]';0.095;-0.16
'[09:01:32.716]';0.08;-0.18
'[09:01:32.720]';0.1;-0.19
'[09:01:32.724]';0.115;-0.195
'[09:01:32.728]';0.12;-0.19
'[09:01:32.732]';0.105;-0.185
'[09:01:32.736]';0.1;-0.18
'[09:01:32.740]';0.075;-0.17
'[09:01:32.744]';0.075;-0.16
'[09:01:32.748]';0.05;-0.175
'[09:01:32.752]';0.055;-0.175
'[09:01:32.756]';0.065;-0.175
'[09:01:32.760]';0.065;-0.165
'[09:01:32.764]';0.055;-0.17
'[09:01:32.768]';0.07;-0.175
'[09:01:32.772]';0.065;-0.17
'[09:01:32.776]';0.065;-0.18
'[09:01:32.780]';0.075;-0.17
'[09:01:32.784]';0.075;-0.175
'[09:01:32.788]';0.07;-0.15
'[09:01:32.792]';0.055;-0.16
'[09:01:32.796]';0.055;-0.16
'[09:01:32.800]';0.095;-0.155
'[09:01:32.804]';0.09;-0.145
'[09:01:32.808]';0.09;-0.15
'[09:01:32.812]';0.075;-0.16
'[09:01:32.816]';0.065;-0.16
'[09:01:32.820]';0.055;-0.155
'[09:01:32.824]';0.035;-0.15
'[09:01:32.828]';0.045;-0.14
'[09:01:32.832]';0.045;-0.145
'[09:01:32.836]';0.05;-0.14
'[09:01:32.840]';0.03;-0.145
'[09:01:32.844]';0.04;-0.14
'[09:01:32.848]';0.035;-0.145
'[09:01:32.852]';0.03;-0.135
'[09:01:32.856]';0.035;-0.155
'[09:01:32.860]';0.05;-0.14
'[09:01:32.864]';0.035;-0.14
'[09:01:32.868]';0.045;-0.145
'[09:01:32.872]';0.04;-0.14
'[09:01:32.876]';0.055;-0.12
'[09:01:32.880]';0.075;-0.08
'[09:01:32.884]';0.07;-0.055
'[09:01:32.888]';0.09;-0.06
'[09:01:32.892]';0.09;-0.065
'[09:01:32.896]';0.05;-0.075
'[09:01:32.900]';0.025;-0.08
'[09:01:32.904]';0.01;-0.04
'[09:01:32.908]';-0.025;-0.05
'[09:01:32.912]';-0.09;-0.03
'[09:01:32.916]';-0.225;-0.01
'[09:01:32.920]';-0.34;0
'[09:01:32.924]';-0.38;0.01
'[09:01:32.928]';-0.345;0.01
'[09:01:32.932]';-0.29;-0.025
'[09:01:32.936]';-0.22;-0.065
'[09:01:32.940]';-0.16;-0.13
'[09:01:32.944]';-0.115;-0.175
'[09:01:32.948]';-0.095;-0.185
'[09:01:32.952]';-0.05;-0.18
'[09:01:32.956]';-0.035;-0.18
'[09:01:32.960]';-0.03;-0.18
'[09:01:32.964]';-0.005;-0.155
'[09:01:32.968]';0;-0.14
'[09:01:32.972]';0.015;-0.14
'[09:01:32.976]';0.025;-0.155
'[09:01:32.980]';0.025;-0.16
'[09:01:32.984]';0.055;-0.16
'[09:01:32.988]';0.035;-0.19
'[09:01:32.992]';0.035;-0.2
'[09:01:32.996]';0.015;-0.19
'[09:01:33.000]';0.035;-0.185
'[09:01:33.004]';0.04;-0.195
'[09:01:33.008]';0.05;-0.2
'[09:01:33.012]';0.035;-0.195
'[09:01:33.016]';0.06;-0.195
'[09:01:33.020]';0.06;-0.21
'[09:01:33.024]';0.075;-0.215
'[09:01:33.028]';0.065;-0.205
'[09:01:33.032]';0.05;-0.21
'[09:01:33.036]';0.04;-0.2
'[09:01:33.040]';0.035;-0.19
'[09:01:33.044]';0.045;-0.19
'[09:01:33.048]';0.035;-0.2
'[09:01:33.052]';0.04;-0.215
'[09:01:33.056]';0.045;-0.215
'[09:01:33.060]';0.055;-0.21
'[09:01:33.064]';0.045;-0.195
'[09:01:33.068]';0.06;-0.205
'[09:01:33.072]';0.06;-0.195
'[09:01:33.076]';0.07;-0.205
'[09:01:33.080]';0.065;-0.21
'[09:01:33.084]';0.065;-0.205
'[09:01:33.088]';0.075;-0.2
'[09:01:33.092]';0.075;-0.2
'[09:01:33.096]';0.065;-0.205
'[09:01:33.100]';0.035;-0.2
'[09:01:33.104]';0.03;-0.185
'[09:01:33.108]';0.025;-0.165
'[09:01:33.112]';0.01;-0.16
'[09:01:33.116]';0.005;-0.185
'[09:01:33.120]';0.015;-0.195
'[09:01:33.124]';0.01;-0.19
'[09:01:33.128]';0.04;-0.195
'[09:01:33.132]';0.065;-0.205
'[09:01:33.136]';0.05;-0.195
'[09:01:33.140]';0.045;-0.195
'[09:01:33.144]';0.045;-0.19
'[09:01:33.148]';0.045;-0.19
'[09:01:33.152]';0.05;-0.19
'[09:01:33.156]';0.045;-0.2
'[09:01:33.160]';0.06;-0.18
'[09:01:33.164]';0.05;-0.175
'[09:01:33.168]';0.05;-0.185
'[09:01:33.172]';0.05;-0.18
'[09:01:33.176]';0.055;-0.18
'[09:01:33.180]';0.055;-0.18
'[09:01:33.184]';0.04;-0.175
'[09:01:33.188]';0.03;-0.17
'[09:01:33.192]';0.005;-0.175
'[09:01:33.196]';0.02;-0.16
'[09:01:33.200]';0.03;-0.16
'[09:01:33.204]';0.015;-0.15
'[09:01:33.208]';0.015;-0.16
'[09:01:33.212]';0.03;-0.16
'[09:01:33.216]';0.035;-0.17
'[09:01:33.220]';0.045;-0.18
'[09:01:33.224]';0.045;-0.16
'[09:01:33.228]';0.045;-0.165
'[09:01:33.232]';0.04;-0.175
'[09:01:33.236]';0.04;-0.16
'[09:01:33.240]';0.03;-0.16
'[09:01:33.244]';0.025;-0.155
'[09:01:33.248]';0.03;-0.17
'[09:01:33.252]';0.015;-0.16
'[09:01:33.256]';0.015;-0.15
'[09:01:33.260]';0.01;-0.16
'[09:01:33.264]';0.02;-0.16
'[09:01:33.268]';0.035;-0.17
'[09:01:33.272]';0.02;-0.16
'[09:01:33.276]';0.045;-0.16
'[09:01:33.280]';0.035;-0.175
'[09:01:33.284]';0.035;-0.165
'[09:01:33.288]';0.05;-0.175
'[09:01:33.292]';0.05;-0.17
'[09:01:33.296]';0.045;-0.175
'[09:01:33.300]';0.055;-0.175
'[09:01:33.304]';0.07;-0.165
'[09:01:33.308]';0.05;-0.175
'[09:01:33.312]';0.035;-0.18
'[09:01:33.316]';0.025;-0.185
'[09:01:33.320]';0.045;-0.195
'[09:01:33.324]';0.06;-0.19
'[09:01:33.328]';0.075;-0.185
'[09:01:33.332]';0.05;-0.195
'[09:01:33.336]';0.045;-0.21
'[09:01:33.340]';0.025;-0.205
'[09:01:33.344]';0.04;-0.205
'[09:01:33.348]';0.055;-0.195
'[09:01:33.352]';0.055;-0.195
'[09:01:33.356]';0.055;-0.185
'[09:01:33.360]';0.06;-0.2
'[09:01:33.364]';0.08;-0.2
'[09:01:33.368]';0.07;-0.185
'[09:01:33.372]';0.085;-0.17
'[09:01:33.376]';0.1;-0.17
'[09:01:33.380]';0.11;-0.165
'[09:01:33.384]';0.08;-0.165
'[09:01:33.388]';0.04;-0.16
'[09:01:33.392]';0.015;-0.15
'[09:01:33.396]';0.01;-0.16
'[09:01:33.400]';0.005;-0.16
'[09:01:33.404]';0.015;-0.15
'[09:01:33.408]';0.03;-0.145
'[09:01:33.412]';0.035;-0.135
'[09:01:33.416]';0.04;-0.135
'[09:01:33.420]';0.025;-0.12
'[09:01:33.424]';0.035;-0.075
'[09:01:33.428]';0.03;-0.065
'[09:01:33.432]';0.005;-0.08
'[09:01:33.436]';0.02;-0.1
'[09:01:33.440]';0.04;-0.13
'[09:01:33.444]';0.09;-0.14
'[09:01:33.448]';0.11;-0.115
'[09:01:33.452]';0.07;-0.105
'[09:01:33.456]';-0.015;-0.095
'[09:01:33.460]';-0.155;-0.07
'[09:01:33.464]';-0.29;-0.045
'[09:01:33.468]';-0.305;-0.015
'[09:01:33.472]';-0.295;-0.015
'[09:01:33.476]';-0.255;-0.075
'[09:01:33.480]';-0.19;-0.105
'[09:01:33.484]';-0.13;-0.15
'[09:01:33.488]';-0.075;-0.19
'[09:01:33.492]';-0.03;-0.195
'[09:01:33.496]';-0.005;-0.195
'[09:01:33.500]';-0.005;-0.2
'[09:01:33.504]';-0.005;-0.205
'[09:01:33.508]';0.02;-0.18
'[09:01:33.512]';0.07;-0.165
'[09:01:33.516]';0.1;-0.195
'[09:01:33.520]';0.095;-0.19
'[09:01:33.524]';0.1;-0.185
'[09:01:33.528]';0.11;-0.185
'[09:01:33.532]';0.085;-0.205
'[09:01:33.536]';0.08;-0.2
'[09:01:33.540]';0.07;-0.195
'[09:01:33.544]';0.075;-0.19
'[09:01:33.548]';0.06;-0.185
'[09:01:33.552]';0.07;-0.19
'[09:01:33.556]';0.08;-0.18
'[09:01:33.560]';0.1;-0.2
'[09:01:33.564]';0.105;-0.185
'[09:01:33.568]';0.11;-0.175
'[09:01:33.572]';0.125;-0.16
'[09:01:33.576]';0.12;-0.18
'[09:01:33.580]';0.125;-0.195
'[09:01:33.584]';0.115;-0.19
'[09:01:33.588]';0.125;-0.19
'[09:01:33.592]';0.145;-0.2
'[09:01:33.596]';0.155;-0.19
'[09:01:33.600]';0.135;-0.195
'[09:01:33.604]';0.13;-0.175
'[09:01:33.608]';0.1;-0.19
'[09:01:33.612]';0.11;-0.18
'[09:01:33.616]';0.08;-0.185
'[09:01:33.620]';0.085;-0.19
'[09:01:33.624]';0.08;-0.2
'[09:01:33.628]';0.11;-0.205
'[09:01:33.632]';0.11;-0.2
'[09:01:33.636]';0.135;-0.2
'[09:01:33.640]';0.13;-0.205
'[09:01:33.644]';0.11;-0.215
'[09:01:33.648]';0.11;-0.195
'[09:01:33.652]';0.12;-0.19
'[09:01:33.656]';0.12;-0.19
'[09:01:33.660]';0.125;-0.195
'[09:01:33.664]';0.145;-0.2
'[09:01:33.668]';0.145;-0.215
'[09:01:33.672]';0.12;-0.215
'[09:01:33.676]';0.105;-0.21
'[09:01:33.680]';0.08;-0.185
'[09:01:33.684]';0.085;-0.165
'[09:01:33.688]';0.09;-0.15
'[09:01:33.692]';0.1;-0.145
'[09:01:33.696]';0.1;-0.145
'[09:01:33.700]';0.095;-0.145
'[09:01:33.704]';0.105;-0.135
'[09:01:33.708]';0.11;-0.125
'[09:01:33.712]';0.115;-0.135
'[09:01:33.716]';0.115;-0.14
'[09:01:33.720]';0.115;-0.135
'[09:01:33.724]';0.12;-0.135
'[09:01:33.728]';0.125;-0.14
'[09:01:33.732]';0.105;-0.135
'[09:01:33.736]';0.11;-0.135
'[09:01:33.740]';0.105;-0.125
'[09:01:33.744]';0.12;-0.125
'[09:01:33.748]';0.125;-0.14
'[09:01:33.752]';0.13;-0.135
'[09:01:33.756]';0.115;-0.135
'[09:01:33.760]';0.11;-0.145
'[09:01:33.764]';0.125;-0.15
'[09:01:33.768]';0.13;-0.15
'[09:01:33.772]';0.11;-0.16
'[09:01:33.776]';0.115;-0.15
'[09:01:33.780]';0.12;-0.16
'[09:01:33.784]';0.125;-0.165
'[09:01:33.788]';0.115;-0.165
'[09:01:33.792]';0.135;-0.15
'[09:01:33.796]';0.13;-0.17
'[09:01:33.800]';0.145;-0.19
'[09:01:33.804]';0.16;-0.18
'[09:01:33.808]';0.135;-0.175
'[09:01:33.812]';0.11;-0.17
'[09:01:33.816]';0.11;-0.17
'[09:01:33.820]';0.135;-0.165
'[09:01:33.824]';0.16;-0.165
'[09:01:33.828]';0.16;-0.165
'[09:01:33.832]';0.095;-0.17
'[09:01:33.836]';0.07;-0.165
'[09:01:33.840]';0.065;-0.16
'[09:01:33.844]';0.08;-0.135
'[09:01:33.848]';0.125;-0.135
'[09:01:33.852]';0.12;-0.145
'[09:01:33.856]';0.085;-0.16
'[09:01:33.860]';0.095;-0.16
'[09:01:33.864]';0.095;-0.155
'[09:01:33.868]';0.08;-0.155
'[09:01:33.872]';0.07;-0.16
'[09:01:33.876]';0.075;-0.16
'[09:01:33.880]';0.085;-0.165
'[09:01:33.884]';0.085;-0.15
'[09:01:33.888]';0.12;-0.15
'[09:01:33.892]';0.11;-0.145
'[09:01:33.896]';0.13;-0.15
'[09:01:33.900]';0.125;-0.17
'[09:01:33.904]';0.11;-0.17
'[09:01:33.908]';0.12;-0.155
'[09:01:33.912]';0.105;-0.145
'[09:01:33.916]';0.1;-0.14
'[09:01:33.920]';0.135;-0.13
'[09:01:33.924]';0.135;-0.11
'[09:01:33.928]';0.15;-0.08
'[09:01:33.932]';0.16;-0.06
'[09:01:33.936]';0.12;-0.07
'[09:01:33.940]';0.055;-0.095
'[09:01:33.944]';0.095;-0.13
'[09:01:33.948]';0.135;-0.12
'[09:01:33.952]';0.15;-0.125
'[09:01:33.956]';0.085;-0.11
'[09:01:33.960]';-0.045;-0.09
'[09:01:33.964]';-0.21;-0.065
'[09:01:33.968]';-0.28;-0.035
'[09:01:33.972]';-0.285;-0.01
'[09:01:33.976]';-0.245;-0.035
'[09:01:33.980]';-0.17;-0.075
'[09:01:33.984]';-0.105;-0.13
'[09:01:33.988]';-0.02;-0.165
'[09:01:33.992]';0.005;-0.185
'[09:01:33.996]';0.03;-0.18
'[09:01:34.000]';0.045;-0.185
'[09:01:34.004]';0.07;-0.175
'[09:01:34.008]';0.085;-0.17
'[09:01:34.012]';0.11;-0.135
'[09:01:34.016]';0.115;-0.145
'[09:01:34.020]';0.105;-0.145
'[09:01:34.024]';0.1;-0.16
'[09:01:34.028]';0.105;-0.15
'[09:01:34.032]';0.115;-0.16
'[09:01:34.036]';0.14;-0.19
'[09:01:34.040]';0.19;-0.185
'[09:01:34.044]';0.245;-0.19
'[09:01:34.048]';0.24;-0.195
'[09:01:34.052]';0.175;-0.195
'[09:01:34.056]';0.07;-0.215
'[09:01:34.060]';0.065;-0.215
'[09:01:34.064]';0.045;-0.215
'[09:01:34.068]';0.06;-0.22
'[09:01:34.072]';0.08;-0.2
'[09:01:34.076]';0.09;-0.19
'[09:01:34.080]';0.115;-0.185
'[09:01:34.084]';0.13;-0.2
'[09:01:34.088]';0.13;-0.205
'[09:01:34.092]';0.14;-0.21
'[09:01:34.096]';0.13;-0.215
'[09:01:34.100]';0.13;-0.21
'[09:01:34.104]';0.14;-0.2
'[09:01:34.108]';0.135;-0.215
'[09:01:34.112]';0.13;-0.205
'[09:01:34.116]';0.13;-0.215
'[09:01:34.120]';0.135;-0.21
'[09:01:34.124]';0.135;-0.215
'[09:01:34.128]';0.15;-0.22
'[09:01:34.132]';0.145;-0.22
'[09:01:34.136]';0.12;-0.23
'[09:01:34.140]';0.135;-0.21
'[09:01:34.144]';0.15;-0.22
'[09:01:34.148]';0.13;-0.21
'[09:01:34.152]';0.155;-0.2
'[09:01:34.156]';0.13;-0.21
'[09:01:34.160]';0.13;-0.205
'[09:01:34.164]';0.1;-0.205
'[09:01:34.168]';0.085;-0.205
'[09:01:34.172]';0.1;-0.2
'[09:01:34.176]';0.1;-0.2
'[09:01:34.180]';0.1;-0.18
'[09:01:34.184]';0.095;-0.185
'[09:01:34.188]';0.115;-0.185
'[09:01:34.192]';0.115;-0.175
'[09:01:34.196]';0.11;-0.16
'[09:01:34.200]';0.105;-0.165
'[09:01:34.204]';0.095;-0.16
'[09:01:34.208]';0.1;-0.165
'[09:01:34.212]';0.1;-0.17
'[09:01:34.216]';0.1;-0.165
'[09:01:34.220]';0.11;-0.17
'[09:01:34.224]';0.1;-0.16
'[09:01:34.228]';0.105;-0.175
'[09:01:34.232]';0.1;-0.155
'[09:01:34.236]';0.115;-0.16
'[09:01:34.240]';0.125;-0.16
'[09:01:34.244]';0.115;-0.165
'[09:01:34.248]';0.095;-0.165
'[09:01:34.252]';0.08;-0.165
'[09:01:34.256]';0.09;-0.17
'[09:01:34.260]';0.115;-0.175
'[09:01:34.264]';0.12;-0.16
'[09:01:34.268]';0.11;-0.16
'[09:01:34.272]';0.115;-0.16
'[09:01:34.276]';0.13;-0.17
'[09:01:34.280]';0.125;-0.16
'[09:01:34.284]';0.135;-0.155
'[09:01:34.288]';0.14;-0.145
'[09:01:34.292]';0.16;-0.155
'[09:01:34.296]';0.15;-0.145
'[09:01:34.300]';0.135;-0.145
'[09:01:34.304]';0.135;-0.145
'[09:01:34.308]';0.15;-0.155
'[09:01:34.312]';0.11;-0.165
'[09:01:34.316]';0.085;-0.185
'[09:01:34.320]';0.065;-0.19
'[09:01:34.324]';0.07;-0.185
'[09:01:34.328]';0.085;-0.18
'[09:01:34.332]';0.1;-0.18
'[09:01:34.336]';0.125;-0.19
'[09:01:34.340]';0.115;-0.185
'[09:01:34.344]';0.12;-0.18
'[09:01:34.348]';0.11;-0.18
'[09:01:34.352]';0.115;-0.175
'[09:01:34.356]';0.125;-0.185
'[09:01:34.360]';0.115;-0.18
'[09:01:34.364]';0.115;-0.185
'[09:01:34.368]';0.13;-0.185
'[09:01:34.372]';0.135;-0.19
'[09:01:34.376]';0.14;-0.185
'[09:01:34.380]';0.155;-0.18
'[09:01:34.384]';0.15;-0.18
'[09:01:34.388]';0.145;-0.175
'[09:01:34.392]';0.12;-0.17
'[09:01:34.396]';0.14;-0.175
'[09:01:34.400]';0.13;-0.16
'[09:01:34.404]';0.115;-0.145
'[09:01:34.408]';0.135;-0.095
'[09:01:34.412]';0.12;-0.07
'[09:01:34.416]';0.105;-0.035
'[09:01:34.420]';0.085;-0.06
'[09:01:34.424]';0.12;-0.115
'[09:01:34.428]';0.15;-0.14
'[09:01:34.432]';0.2;-0.125
'[09:01:34.436]';0.19;-0.12
'[09:01:34.440]';0.115;-0.11
'[09:01:34.444]';-0.05;-0.075
'[09:01:34.448]';-0.21;-0.055
'[09:01:34.452]';-0.31;-0.045
'[09:01:34.456]';-0.32;-0.03
'[09:01:34.460]';-0.28;-0.065
'[09:01:34.464]';-0.23;-0.105
'[09:01:34.468]';-0.145;-0.135
'[09:01:34.472]';-0.085;-0.16
'[09:01:34.476]';-0.035;-0.18
'[09:01:34.480]';-0.005;-0.185
'[09:01:34.484]';0.015;-0.18
'[09:01:34.488]';0.035;-0.21
'[09:01:34.492]';0.065;-0.19
'[09:01:34.496]';0.095;-0.18
'[09:01:34.500]';0.1;-0.185
'[09:01:34.504]';0.11;-0.195
'[09:01:34.508]';0.12;-0.195
'[09:01:34.512]';0.125;-0.215
'[09:01:34.516]';0.135;-0.215
'[09:01:34.520]';0.12;-0.215
'[09:01:34.524]';0.115;-0.22
'[09:01:34.528]';0.14;-0.21
'[09:01:34.532]';0.145;-0.225
'[09:01:34.536]';0.12;-0.235
'[09:01:34.540]';0.15;-0.235
'[09:01:34.544]';0.14;-0.225
'[09:01:34.548]';0.145;-0.21
'[09:01:34.552]';0.14;-0.215
'[09:01:34.556]';0.145;-0.21
'[09:01:34.560]';0.14;-0.205
'[09:01:34.564]';0.15;-0.215
'[09:01:34.568]';0.15;-0.205
'[09:01:34.572]';0.145;-0.19
'[09:01:34.576]';0.135;-0.19
'[09:01:34.580]';0.165;-0.175
'[09:01:34.584]';0.135;-0.16
'[09:01:34.588]';0.15;-0.165
'[09:01:34.592]';0.14;-0.175
'[09:01:34.596]';0.13;-0.185
'[09:01:34.600]';0.13;-0.185
'[09:01:34.604]';0.135;-0.215
'[09:01:34.608]';0.145;-0.215
'[09:01:34.612]';0.135;-0.205
'[09:01:34.616]';0.13;-0.205
'[09:01:34.620]';0.13;-0.2
'[09:01:34.624]';0.12;-0.2
'[09:01:34.628]';0.135;-0.205
'[09:01:34.632]';0.125;-0.215
'[09:01:34.636]';0.135;-0.21
'[09:01:34.640]';0.13;-0.21
'[09:01:34.644]';0.125;-0.215
'[09:01:34.648]';0.145;-0.22
'[09:01:34.652]';0.17;-0.21
'[09:01:34.656]';0.155;-0.205
'[09:01:34.660]';0.14;-0.195
'[09:01:34.664]';0.135;-0.195
'[09:01:34.668]';0.095;-0.21
'[09:01:34.672]';0.09;-0.205
'[09:01:34.676]';0.1;-0.205
'[09:01:34.680]';0.095;-0.2
'[09:01:34.684]';0.085;-0.2
'[09:01:34.688]';0.09;-0.19
'[09:01:34.692]';0.08;-0.175
'[09:01:34.696]';0.095;-0.175
'[09:01:34.700]';0.085;-0.175
'[09:01:34.704]';0.085;-0.17
'[09:01:34.708]';0.07;-0.165
'[09:01:34.712]';0.085;-0.18
'[09:01:34.716]';0.095;-0.17
'[09:01:34.720]';0.075;-0.16
'[09:01:34.724]';0.075;-0.145
'[09:01:34.728]';0.09;-0.145
'[09:01:34.732]';0.075;-0.145
'[09:01:34.736]';0.085;-0.14
'[09:01:34.740]';0.09;-0.14
'[09:01:34.744]';0.135;-0.14
'[09:01:34.748]';0.16;-0.15
'[09:01:34.752]';0.125;-0.155
'[09:01:34.756]';0.085;-0.17
'[09:01:34.760]';0.05;-0.165
'[09:01:34.764]';0.075;-0.16
'[09:01:34.768]';0.09;-0.165
'[09:01:34.772]';0.09;-0.16
'[09:01:34.776]';0.1;-0.175
'[09:01:34.780]';0.1;-0.175
'[09:01:34.784]';0.095;-0.19
'[09:01:34.788]';0.11;-0.175
'[09:01:34.792]';0.12;-0.195
'[09:01:34.796]';0.1;-0.2
'[09:01:34.800]';0.09;-0.21
'[09:01:34.804]';0.08;-0.22
'[09:01:34.808]';0.085;-0.205
'[09:01:34.812]';0.08;-0.2
'[09:01:34.816]';0.09;-0.2
'[09:01:34.820]';0.09;-0.195
'[09:01:34.824]';0.09;-0.195
'[09:01:34.828]';0.085;-0.195
'[09:01:34.832]';0.08;-0.2
'[09:01:34.836]';0.08;-0.195
'[09:01:34.840]';0.085;-0.2
'[09:01:34.844]';0.1;-0.22
'[09:01:34.848]';0.075;-0.19
'[09:01:34.852]';0.065;-0.18
'[09:01:34.856]';0.09;-0.16
'[09:01:34.860]';0.07;-0.145
'[09:01:34.864]';0.105;-0.16
'[09:01:34.868]';0.1;-0.18
'[09:01:34.872]';0.095;-0.185
'[09:01:34.876]';0.055;-0.18
'[09:01:34.880]';0.06;-0.16
'[09:01:34.884]';0.065;-0.17
'[09:01:34.888]';0.075;-0.15
'[09:01:34.892]';0.08;-0.155
'[09:01:34.896]';0.095;-0.145
'[09:01:34.900]';0.09;-0.145
'[09:01:34.904]';0.075;-0.145
'[09:01:34.908]';0.065;-0.155
'[09:01:34.912]';0.06;-0.15
'[09:01:34.916]';0.06;-0.18
'[09:01:34.920]';0.035;-0.18
'[09:01:34.924]';0.055;-0.185
'[09:01:34.928]';0.05;-0.175
'[09:01:34.932]';0.045;-0.18
'[09:01:34.936]';0.06;-0.185
'[09:01:34.940]';0.06;-0.175
'[09:01:34.944]';0.07;-0.165
'[09:01:34.948]';0.055;-0.175
'[09:01:34.952]';0.03;-0.17
'[09:01:34.956]';0.035;-0.175
'[09:01:34.960]';0.04;-0.175
'[09:01:34.964]';0.035;-0.185
'[09:01:34.968]';0.045;-0.18
'[09:01:34.972]';0.055;-0.185
'[09:01:34.976]';0.06;-0.19
'[09:01:34.980]';0.07;-0.18
'[09:01:34.984]';0.05;-0.18
'[09:01:34.988]';0.02;-0.18
'[09:01:34.992]';0.02;-0.18
'[09:01:34.996]';0.02;-0.2
'[09:01:35.000]';0.02;-0.18
'[09:01:35.004]';0.025;-0.185
'[09:01:35.008]';0.05;-0.17
'[09:01:35.012]';0.065;-0.175
'[09:01:35.016]';0.035;-0.175
'[09:01:35.020]';0.055;-0.165
'[09:01:35.024]';0.03;-0.175
'[09:01:35.028]';0.045;-0.165
'[09:01:35.032]';0.04;-0.17
'[09:01:35.036]';0.04;-0.165
'[09:01:35.040]';0.05;-0.17
'[09:01:35.044]';0.05;-0.17
'[09:01:35.048]';0.045;-0.175
'[09:01:35.052]';0.045;-0.165
'[09:01:35.056]';0.055;-0.16
'[09:01:35.060]';0.035;-0.155
'[09:01:35.064]';0.045;-0.165
'[09:01:35.068]';0.045;-0.16
'[09:01:35.072]';0.03;-0.15
'[09:01:35.076]';0.03;-0.16
'[09:01:35.080]';0.005;-0.17
'[09:01:35.084]';0.03;-0.16
'[09:01:35.088]';0.04;-0.14
'[09:01:35.092]';0.05;-0.12
'[09:01:35.096]';0.035;-0.11
'[09:01:35.100]';0.015;-0.1
'[09:01:35.104]';0;-0.08
'[09:01:35.108]';-0.015;-0.09
'[09:01:35.112]';-0.035;-0.12
'[09:01:35.116]';0.005;-0.135
'[09:01:35.120]';0.04;-0.135
'[09:01:35.124]';0.055;-0.09
'[09:01:35.128]';0.045;-0.06
'[09:01:35.132]';-0.035;-0.045
'[09:01:35.136]';-0.18;-0.03
'[09:01:35.140]';-0.33;-0.03
'[09:01:35.144]';-0.395;-0.035
'[09:01:35.148]';-0.375;-0.025
'[09:01:35.152]';-0.34;-0.055
'[09:01:35.156]';-0.265;-0.095
'[09:01:35.160]';-0.185;-0.15
'[09:01:35.164]';-0.115;-0.19
'[09:01:35.168]';-0.075;-0.195
'[09:01:35.172]';-0.05;-0.195
'[09:01:35.176]';-0.04;-0.2
'[09:01:35.180]';-0.03;-0.205
'[09:01:35.184]';-0.02;-0.195
'[09:01:35.188]';0.005;-0.175
'[09:01:35.192]';0.03;-0.155
'[09:01:35.196]';0.03;-0.195
'[09:01:35.200]';0.03;-0.19
'[09:01:35.204]';0.015;-0.19
'[09:01:35.208]';0.015;-0.205
'[09:01:35.212]';0.04;-0.22
'[09:01:35.216]';0.055;-0.215
'[09:01:35.220]';0.05;-0.215
'[09:01:35.224]';0.01;-0.215
'[09:01:35.228]';-0.02;-0.225
'[09:01:35.232]';-0.01;-0.205
'[09:01:35.236]';0.02;-0.2
'[09:01:35.240]';0.03;-0.2
'[09:01:35.244]';0.045;-0.19
'[09:01:35.248]';0.045;-0.195
'[09:01:35.252]';0.035;-0.21
'[09:01:35.256]';0.01;-0.225
'[09:01:35.260]';0.02;-0.21
'[09:01:35.264]';0.02;-0.21
'[09:01:35.268]';0.025;-0.2
'[09:01:35.272]';0.025;-0.215
'[09:01:35.276]';0.025;-0.22
'[09:01:35.280]';0.015;-0.23
'[09:01:35.284]';0.025;-0.225
'[09:01:35.288]';0.015;-0.235
'[09:01:35.292]';0.015;-0.23
'[09:01:35.296]';0.015;-0.225
'[09:01:35.300]';0.01;-0.22
'[09:01:35.304]';0.01;-0.23
'[09:01:35.308]';0.02;-0.21
'[09:01:35.312]';0.005;-0.215
'[09:01:35.316]';0;-0.22
'[09:01:35.320]';0;-0.21
'[09:01:35.324]';0.01;-0.23
'[09:01:35.328]';-0.01;-0.24
'[09:01:35.332]';0;-0.235
'[09:01:35.336]';0;-0.225
'[09:01:35.340]';0.01;-0.22
'[09:01:35.344]';0.015;-0.225
'[09:01:35.348]';0.01;-0.215
'[09:01:35.352]';0.025;-0.225
'[09:01:35.356]';0.02;-0.215
'[09:01:35.360]';0.005;-0.205
'[09:01:35.364]';0.005;-0.2
'[09:01:35.368]';0.005;-0.185
'[09:01:35.372]';0;-0.205
'[09:01:35.376]';0.005;-0.195
'[09:01:35.380]';0;-0.205
'[09:01:35.384]';0;-0.19
'[09:01:35.388]';0.005;-0.185
'[09:01:35.392]';-0.015;-0.17
'[09:01:35.396]';0.01;-0.185
'[09:01:35.400]';0.01;-0.18
'[09:01:35.404]';-0.01;-0.18
'[09:01:35.408]';-0.005;-0.175
'[09:01:35.412]';-0.01;-0.175
'[09:01:35.416]';-0.01;-0.175
'[09:01:35.420]';-0.02;-0.17
'[09:01:35.424]';-0.02;-0.165
'[09:01:35.428]';-0.015;-0.175
'[09:01:35.432]';-0.02;-0.165
