'Elapsed time';'ECG1';'ECG2'
'1:08.672';-0.49;0.24
'1:08.676';-0.81;0.33
'1:08.680';-0.245;0.35
'1:08.684';0.125;0.235
'1:08.688';-0.425;0.255
'1:08.692';-0.79;0.31
'1:08.696';-0.26;0.305
'1:08.700';0.105;0.25
'1:08.704';-0.4;0.255
'1:08.708';-0.83;0.295
'1:08.712';-0.33;0.3
'1:08.716';0.08;0.21
'1:08.720';-0.38;0.21
'1:08.724';-0.825;0.35
'1:08.728';-0.35;0.305
'1:08.732';0.145;0.235
'1:08.736';-0.32;0.165
'1:08.740';-0.825;0.245
'1:08.744';-0.395;0.255
'1:08.748';0.13;0.225
'1:08.752';-0.225;0.13
'1:08.756';-0.84;0.23
'1:08.760';-0.51;0.275
'1:08.764';0.1;0.195
'1:08.768';-0.15;0.17
'1:08.772';-0.775;0.18
'1:08.776';-0.595;0.27
'1:08.780';0.06;0.175
'1:08.784';-0.04;0.145
'1:08.788';-0.715;0.16
'1:08.792';-0.685;0.29
'1:08.796';-0.005;0.23
'1:08.800';0.03;0.175
'1:08.804';-0.615;0.185
'1:08.808';-0.705;0.235
'1:08.812';-0.07;0.27
'1:08.816';0.08;0.195
'1:08.820';-0.55;0.225
'1:08.824';-0.725;0.28
'1:08.828';-0.105;0.265
'1:08.832';0.075;0.155
'1:08.836';-0.575;0.19
'1:08.840';-0.76;0.27
'1:08.844';-0.12;0.28
'1:08.848';0.11;0.195
'1:08.852';-0.5;0.2
'1:08.856';-0.715;0.285
'1:08.860';-0.105;0.3
'1:08.864';0.23;0.25
'1:08.868';-0.36;0.29
'1:08.872';-0.635;0.455
'1:08.876';-0.055;0.48
'1:08.880';0.25;0.445
'1:08.884';-0.265;0.455
'1:08.888';-0.605;0.52
'1:08.892';-0.115;0.49
'1:08.896';0.31;0.34
'1:08.900';-0.14;0.27
'1:08.904';-0.71;0.285
'1:08.908';-0.305;0.205
'1:08.912';0.23;0.08
'1:08.916';-0.08;0.03
'1:08.920';-0.705;0.095
'1:08.924';-0.47;0.17
'1:08.928';0.145;0.14
'1:08.932';-0.09;0.08
'1:08.936';-0.745;0.115
'1:08.940';-0.61;0.18
'1:08.944';0;0.15
'1:08.948';-0.175;0.125
'1:08.952';-0.825;0.125
'1:08.956';-0.695;0.19
'1:08.960';-0.025;0.125
'1:08.964';-0.135;0.05
'1:08.968';-0.8;0.08
'1:08.972';-0.68;0.15
'1:08.976';0.005;0.125
'1:08.980';-0.075;0.035
'1:08.984';-0.755;0.105
'1:08.988';-0.67;0.16
'1:08.992';0.005;0.17
'1:08.996';-0.01;0.065
'1:09.000';-0.685;0.13
'1:09.004';-0.865;0.28
'1:09.008';-0.255;0.45
'1:09.012';0.02;0.605
'1:09.016';-0.385;0.65
'1:09.020';-0.365;0.685
'1:09.024';0.55;0.85
'1:09.028';1.295;0.985
'1:09.032';1.22;0.285
'1:09.036';0.95;-0.345
'1:09.040';1.115;-0.9
'1:09.044';0.95;-1.29
'1:09.048';-0.03;-1.7
'1:09.052';-1.1;-2
'1:09.056';-1.22;-2.095
'1:09.060';-0.445;-2.175
'1:09.064';-0.44;-2.06
'1:09.068';-1.015;-1.415
'1:09.072';-0.71;-0.75
'1:09.076';0.05;-0.28
'1:09.080';-0.01;0.02
'1:09.084';-0.755;0.265
'1:09.088';-0.715;0.355
'1:09.092';-0.06;0.35
'1:09.096';-0.005;0.315
'1:09.100';-0.7;0.335
'1:09.104';-0.755;0.38
'1:09.108';-0.105;0.34
'1:09.112';0.05;0.28
'1:09.116';-0.595;0.325
'1:09.120';-0.825;0.4
'1:09.124';-0.22;0.375
'1:09.128';0.13;0.315
'1:09.132';-0.415;0.315
'1:09.136';-0.88;0.395
'1:09.140';-0.4;0.415
'1:09.144';0.17;0.365
'1:09.148';-0.15;0.335
'1:09.152';-0.765;0.375
'1:09.156';-0.575;0.435
'1:09.160';0.095;0.39
'1:09.164';-0.045;0.375
'1:09.168';-0.725;0.405
'1:09.172';-0.65;0.485
'1:09.176';0.03;0.46
'1:09.180';0.065;0.44
'1:09.184';-0.61;0.435
'1:09.188';-0.65;0.56
'1:09.192';0.03;0.535
'1:09.196';0.15;0.45
'1:09.200';-0.51;0.53
'1:09.204';-0.59;0.61
'1:09.208';0.015;0.615
'1:09.212';0.185;0.585
'1:09.216';-0.43;0.615
'1:09.220';-0.57;0.695
'1:09.224';0.04;0.71
'1:09.228';0.285;0.68
'1:09.232';-0.33;0.73
'1:09.236';-0.53;0.815
'1:09.240';0.11;0.83
'1:09.244';0.385;0.79
'1:09.248';-0.195;0.8
'1:09.252';-0.52;0.905
'1:09.256';0.055;0.9
'1:09.260';0.44;0.865
'1:09.264';-0.05;0.86
'1:09.268';-0.495;0.945
'1:09.272';0.035;0.96
'1:09.276';0.48;0.915
'1:09.280';0;0.865
'1:09.284';-0.525;0.92
'1:09.288';-0.13;0.92
'1:09.292';0.405;0.855
'1:09.296';0.02;0.795
'1:09.300';-0.58;0.835
'1:09.304';-0.32;0.87
'1:09.308';0.245;0.75
'1:09.312';0;0.67
'1:09.316';-0.66;0.61
'1:09.320';-0.495;0.655
'1:09.324';0.095;0.57
'1:09.328';-0.06;0.455
'1:09.332';-0.735;0.445
'1:09.336';-0.63;0.47
'1:09.340';0;0.375
'1:09.344';-0.045;0.27
'1:09.348';-0.73;0.305
'1:09.352';-0.655;0.325
'1:09.356';-0.015;0.245
'1:09.360';-0.04;0.19
'1:09.364';-0.725;0.22
'1:09.368';-0.69;0.25
'1:09.372';-0.015;0.225
'1:09.376';-0.02;0.17
'1:09.380';-0.64;0.185
'1:09.384';-0.69;0.225
'1:09.388';-0.02;0.195
'1:09.392';0.03;0.155
'1:09.396';-0.63;0.175
'1:09.400';-0.705;0.26
'1:09.404';-0.055;0.23
'1:09.408';0.085;0.19
'1:09.412';-0.59;0.155
'1:09.416';-0.755;0.28
'1:09.420';-0.125;0.245
'1:09.424';0.125;0.175
'1:09.428';-0.475;0.21
'1:09.432';-0.78;0.265
'1:09.436';-0.195;0.295
'1:09.440';0.11;0.215
'1:09.444';-0.46;0.22
'1:09.448';-0.825;0.28
'1:09.452';-0.26;0.245
'1:09.456';0.125;0.18
'1:09.460';-0.4;0.165
'1:09.464';-0.815;0.255
'1:09.468';-0.29;0.255
'1:09.472';0.135;0.22
'1:09.476';-0.34;0.195
'1:09.480';-0.83;0.21
'1:09.484';-0.345;0.255
'1:09.488';0.12;0.21
'1:09.492';-0.32;0.205
'1:09.496';-0.805;0.205
'1:09.500';-0.355;0.25
'1:09.504';0.13;0.16
'1:09.508';-0.3;0.15
'1:09.512';-0.84;0.235
'1:09.516';-0.42;0.225
'1:09.520';0.11;0.175
'1:09.524';-0.285;0.145
'1:09.528';-0.84;0.225
'1:09.532';-0.525;0.235
'1:09.536';0.1;0.19
'1:09.540';-0.115;0.115
'1:09.544';-0.725;0.155
'1:09.548';-0.62;0.255
'1:09.552';0.045;0.215
'1:09.556';-0.025;0.125
'1:09.560';-0.69;0.17
'1:09.564';-0.775;0.225
'1:09.568';-0.115;0.17
'1:09.572';0.015;0.1
'1:09.576';-0.61;0.125
'1:09.580';-0.785;0.19
'1:09.584';-0.185;0.19
'1:09.588';0.12;0.12
'1:09.592';-0.455;0.1
'1:09.596';-0.805;0.175
'1:09.600';-0.255;0.23
'1:09.604';0.1;0.14
'1:09.608';-0.44;0.175
'1:09.612';-0.76;0.22
'1:09.616';-0.19;0.225
'1:09.620';0.185;0.195
'1:09.624';-0.33;0.275
'1:09.628';-0.72;0.375
'1:09.632';-0.2;0.4
'1:09.636';0.235;0.325
'1:09.640';-0.16;0.35
'1:09.644';-0.61;0.405
'1:09.648';-0.21;0.37
'1:09.652';0.25;0.275
'1:09.656';-0.13;0.205
'1:09.660';-0.73;0.2
'1:09.664';-0.47;0.14
'1:09.668';0.145;0.035
'1:09.672';-0.055;0.01
'1:09.676';-0.705;0.065
'1:09.680';-0.63;0.17
'1:09.684';0.01;0.095
'1:09.688';-0.06;0.025
'1:09.692';-0.71;0.055
'1:09.696';-0.82;0.17
'1:09.700';-0.205;0.175
'1:09.704';-0.035;0.06
'1:09.708';-0.68;0.045
'1:09.712';-0.845;0.12
'1:09.716';-0.265;0.145
'1:09.720';-0.045;0.05
'1:09.724';-0.68;0.08
'1:09.728';-0.855;0.115
'1:09.732';-0.205;0.11
'1:09.736';0.015;0.03
'1:09.740';-0.62;0.075
'1:09.744';-0.78;0.125
'1:09.748';-0.14;0.16
'1:09.752';-0.005;0.04
'1:09.756';-0.67;0.08
'1:09.760';-0.92;0.22
'1:09.764';-0.32;0.45
'1:09.768';0.025;0.565
'1:09.772';-0.345;0.58
'1:09.776';-0.255;0.6
'1:09.780';0.775;0.835
'1:09.784';1.435;0.97
'1:09.788';1.195;0.345
'1:09.792';0.93;-0.29
'1:09.796';0.875;-0.785
'1:09.800';0.515;-1.03
'1:09.804';-0.45;-1.435
'1:09.808';-1.265;-1.545
'1:09.812';-1.105;-1.745
'1:09.816';-0.41;-1.935
'1:09.820';-0.61;-1.795
'1:09.824';-1.01;-1.23
'1:09.828';-0.48;-0.64
'1:09.832';0.16;-0.295
'1:09.836';-0.23;0.025
'1:09.840';-0.855;0.29
'1:09.844';-0.555;0.365
'1:09.848';0.04;0.305
'1:09.852';-0.24;0.25
'1:09.856';-0.81;0.3
'1:09.860';-0.49;0.345
'1:09.864';0.065;0.28
'1:09.868';-0.19;0.22
'1:09.872';-0.805;0.27
'1:09.876';-0.52;0.365
'1:09.880';0.06;0.325
'1:09.884';-0.15;0.245
'1:09.888';-0.77;0.3
'1:09.892';-0.53;0.385
'1:09.896';0.085;0.345
'1:09.900';-0.11;0.305
'1:09.904';-0.745;0.35
'1:09.908';-0.545;0.395
'1:09.912';0.04;0.395
'1:09.916';-0.065;0.315
'1:09.920';-0.68;0.345
'1:09.924';-0.635;0.445
'1:09.928';0.045;0.435
'1:09.932';0.11;0.37
'1:09.936';-0.56;0.395
'1:09.940';-0.62;0.495
'1:09.944';0.025;0.48
'1:09.948';0.135;0.465
'1:09.952';-0.495;0.48
'1:09.956';-0.655;0.565
'1:09.960';0;0.565
'1:09.964';0.215;0.51
'1:09.968';-0.345;0.56
'1:09.972';-0.585;0.645
'1:09.976';-0.01;0.68
'1:09.980';0.345;0.66
'1:09.984';-0.175;0.655
'1:09.988';-0.575;0.73
'1:09.992';-0.02;0.76
'1:09.996';0.395;0.755
'1:10.000';-0.1;0.75
'1:10.004';-0.53;0.84
'1:10.008';-0.03;0.895
'1:10.012';0.41;0.84
'1:10.016';-0.005;0.805
'1:10.020';-0.47;0.895
'1:10.024';0.005;0.9
'1:10.028';0.46;0.86
'1:10.032';0.05;0.805
'1:10.036';-0.5;0.89
'1:10.040';-0.13;0.9
'1:10.044';0.355;0.82
'1:10.048';0.03;0.715
'1:10.052';-0.59;0.8
'1:10.056';-0.325;0.77
'1:10.060';0.245;0.655
'1:10.064';0.01;0.635
'1:10.068';-0.61;0.595
'1:10.072';-0.54;0.66
'1:10.076';0.115;0.55
'1:10.080';0.05;0.435
'1:10.084';-0.635;0.41
'1:10.088';-0.69;0.48
'1:10.092';-0.035;0.4
'1:10.096';0.055;0.285
'1:10.100';-0.585;0.275
'1:10.104';-0.75;0.33
'1:10.108';-0.15;0.335
'1:10.112';0.09;0.245
'1:10.116';-0.5;0.22
'1:10.120';-0.755;0.27
'1:10.124';-0.18;0.31
'1:10.128';0.11;0.205
'1:10.132';-0.445;0.205
'1:10.136';-0.775;0.3
'1:10.140';-0.215;0.315
'1:10.144';0.095;0.255
'1:10.148';-0.465;0.22
'1:10.152';-0.81;0.325
'1:10.156';-0.265;0.31
'1:10.160';0.16;0.24
'1:10.164';-0.345;0.21
'1:10.168';-0.73;0.325
'1:10.172';-0.19;0.325
'1:10.176';0.215;0.26
'1:10.180';-0.285;0.235
'1:10.184';-0.775;0.31
'1:10.188';-0.375;0.345
'1:10.192';0.17;0.285
'1:10.196';-0.17;0.23
'1:10.200';-0.765;0.275
'1:10.204';-0.545;0.35
'1:10.208';0.105;0.285
'1:10.212';-0.025;0.245
'1:10.216';-0.69;0.24
'1:10.220';-0.6;0.31
'1:10.224';0.025;0.285
'1:10.228';0.005;0.2
'1:10.232';-0.65;0.205
'1:10.236';-0.665;0.295
'1:10.240';-0.02;0.27
'1:10.244';0;0.2
'1:10.248';-0.625;0.255
'1:10.252';-0.68;0.28
'1:10.256';-0.035;0.275
'1:10.260';0.005;0.18
'1:10.264';-0.65;0.215
'1:10.268';-0.68;0.26
'1:10.272';-0.04;0.27
'1:10.276';-0.035;0.195
'1:10.280';-0.685;0.195
'1:10.284';-0.715;0.27
'1:10.288';-0.055;0.22
'1:10.292';0.035;0.2
'1:10.296';-0.575;0.22
'1:10.300';-0.755;0.255
'1:10.304';-0.135;0.24
'1:10.308';0.11;0.18
'1:10.312';-0.49;0.17
'1:10.316';-0.825;0.235
'1:10.320';-0.29;0.25
'1:10.324';0.135;0.19
'1:10.328';-0.33;0.17
'1:10.332';-0.805;0.195
'1:10.336';-0.39;0.23
'1:10.340';0.105;0.195
'1:10.344';-0.27;0.125
'1:10.348';-0.82;0.19
'1:10.352';-0.52;0.245
'1:10.356';0.07;0.22
'1:10.360';-0.205;0.155
'1:10.364';-0.765;0.23
'1:10.368';-0.495;0.32
'1:10.372';0.13;0.26
'1:10.376';-0.08;0.215
'1:10.380';-0.63;0.325
'1:10.384';-0.4;0.445
'1:10.388';0.18;0.43
'1:10.392';-0.12;0.385
'1:10.396';-0.605;0.465
'1:10.400';-0.245;0.495
'1:10.404';0.29;0.395
'1:10.408';0;0.27
'1:10.412';-0.645;0.31
'1:10.416';-0.41;0.29
'1:10.420';0.15;0.16
'1:10.424';-0.065;0.01
'1:10.428';-0.705;0.1
'1:10.432';-0.57;0.155
'1:10.436';0.07;0.145
'1:10.440';0.015;0.055
'1:10.444';-0.7;0.145
'1:10.448';-0.77;0.145
'1:10.452';-0.12;0.165
'1:10.456';-0.045;0.13
'1:10.460';-0.68;0.11
'1:10.464';-0.91;0.185
'1:10.468';-0.28;0.165
'1:10.472';0.035;0.075
'1:10.476';-0.565;0.075
'1:10.480';-0.865;0.14
'1:10.484';-0.355;0.185
'1:10.488';0.025;0.11
'1:10.492';-0.475;0.065
'1:10.496';-0.875;0.17
'1:10.500';-0.36;0.185
'1:10.504';0.075;0.105
'1:10.508';-0.375;0.1
'1:10.512';-0.89;0.16
'1:10.516';-0.515;0.25
'1:10.520';-0.09;0.38
'1:10.524';-0.405;0.61
'1:10.528';-0.66;0.705
'1:10.532';0.02;0.69
'1:10.536';0.91;0.72
'1:10.540';0.96;0.975
'1:10.544';0.82;0.535
'1:10.548';1.235;-0.22
'1:10.552';1.345;-0.81
'1:10.556';0.28;-1.16
'1:10.560';-0.85;-1.4
'1:10.564';-0.99;-1.59
'1:10.568';-0.61;-1.795
'1:10.572';-0.7;-2.03
'1:10.576';-1.135;-1.87
'1:10.580';-0.85;-1.235
'1:10.584';-0.07;-0.755
'1:10.588';-0.04;-0.365
'1:10.592';-0.705;0.04
'1:10.596';-0.73;0.385
'1:10.600';-0.12;0.385
'1:10.604';-0.03;0.315
'1:10.608';-0.66;0.36
'1:10.612';-0.795;0.43
'1:10.616';-0.2;0.39
'1:10.620';0.025;0.335
'1:10.624';-0.585;0.36
'1:10.628';-0.85;0.415
'1:10.632';-0.28;0.415
'1:10.636';0.09;0.325
'1:10.640';-0.48;0.38
'1:10.644';-0.85;0.445
'1:10.648';-0.32;0.425
'1:10.652';0.07;0.415
'1:10.656';-0.405;0.345
'1:10.660';-0.83;0.45
'1:10.664';-0.33;0.45
'1:10.668';0.13;0.435
'1:10.672';-0.37;0.355
'1:10.676';-0.82;0.465
'1:10.680';-0.35;0.495
'1:10.684';0.11;0.46
'1:10.688';-0.305;0.45
'1:10.692';-0.77;0.5
'1:10.696';-0.33;0.55
'1:10.700';0.175;0.5
'1:10.704';-0.14;0.45
'1:10.708';-0.725;0.555
'1:10.712';-0.47;0.66
'1:10.716';0.165;0.585
'1:10.720';0.015;0.57
'1:10.724';-0.625;0.6
'1:10.728';-0.47;0.725
'1:10.732';0.175;0.74
'1:10.736';0.19;0.69
'1:10.740';-0.48;0.75
'1:10.744';-0.505;0.82
'1:10.748';0.145;0.84
'1:10.752';0.315;0.79
'1:10.756';-0.29;0.83
'1:10.760';-0.535;0.925
'1:10.764';0.1;0.94
'1:10.768';0.36;0.9
'1:10.772';-0.22;0.89
'1:10.776';-0.48;0.98
'1:10.780';0.15;0.975
'1:10.784';0.38;0.9
'1:10.788';-0.22;0.905
'1:10.792';-0.48;0.965
'1:10.796';0.08;0.935
'1:10.800';0.335;0.85
'1:10.804';-0.285;0.86
'1:10.808';-0.555;0.9
'1:10.812';-0.01;0.865
'1:10.816';0.22;0.74
'1:10.820';-0.4;0.73
'1:10.824';-0.715;0.725
'1:10.828';-0.155;0.71
'1:10.832';0.165;0.58
'1:10.836';-0.425;0.51
'1:10.840';-0.775;0.53
'1:10.844';-0.255;0.545
'1:10.848';0.14;0.455
'1:10.852';-0.345;0.385
'1:10.856';-0.815;0.425
'1:10.860';-0.385;0.43
'1:10.864';0.115;0.37
'1:10.868';-0.245;0.325
'1:10.872';-0.81;0.315
'1:10.876';-0.47;0.385
'1:10.880';0.09;0.34
'1:10.884';-0.215;0.265
'1:10.888';-0.76;0.285
'1:10.892';-0.47;0.35
'1:10.896';0.12;0.335
'1:10.900';-0.145;0.27
'1:10.904';-0.72;0.325
'1:10.908';-0.48;0.38
'1:10.912';0.07;0.32
'1:10.916';-0.18;0.28
'1:10.920';-0.745;0.33
'1:10.924';-0.46;0.385
'1:10.928';0.1;0.315
'1:10.932';-0.125;0.285
'1:10.936';-0.715;0.33
'1:10.940';-0.46;0.38
'1:10.944';0.11;0.35
'1:10.948';-0.125;0.285
'1:10.952';-0.68;0.34
'1:10.956';-0.545;0.41
'1:10.960';0.08;0.37
'1:10.964';-0.02;0.28
'1:10.968';-0.61;0.3
'1:10.972';-0.65;0.375
'1:10.976';-0.005;0.35
'1:10.980';0.05;0.27
'1:10.984';-0.505;0.265
'1:10.988';-0.73;0.355
'1:10.992';-0.17;0.36
'1:10.996';0.09;0.275
'1:11.000';-0.46;0.265
'1:11.004';-0.755;0.305
'1:11.008';-0.235;0.35
'1:11.012';0.14;0.26
'1:11.016';-0.38;0.235
'1:11.020';-0.73;0.28
'1:11.024';-0.27;0.3
'1:11.028';0.07;0.21
'1:11.032';-0.41;0.21
'1:11.036';-0.81;0.285
'1:11.040';-0.37;0.335
'1:11.044';0.055;0.27
'1:11.048';-0.34;0.22
'1:11.052';-0.79;0.31
'1:11.056';-0.365;0.325
'1:11.060';0.075;0.26
'1:11.064';-0.29;0.215
'1:11.068';-0.755;0.29
'1:11.072';-0.47;0.31
'1:11.076';0.045;0.255
'1:11.080';-0.18;0.2
'1:11.084';-0.72;0.275
'1:11.088';-0.555;0.325
'1:11.092';-0.005;0.245
'1:11.096';-0.12;0.21
'1:11.100';-0.665;0.215
'1:11.104';-0.62;0.35
'1:11.108';-0.09;0.27
'1:11.112';-0.01;0.23
'1:11.116';-0.52;0.25
'1:11.120';-0.62;0.33
'1:11.124';-0.085;0.34
'1:11.128';0.115;0.315
'1:11.132';-0.345;0.355
'1:11.136';-0.51;0.48
'1:11.140';-0.075;0.495
'1:11.144';0.18;0.435
'1:11.148';-0.18;0.48
'1:11.152';-0.5;0.505
'1:11.156';-0.145;0.47
'1:11.160';0.19;0.33
'1:11.164';-0.21;0.27
'1:11.168';-0.595;0.285
'1:11.172';-0.285;0.215
'1:11.176';0.13;0.07
'1:11.180';-0.175;0.1
'1:11.184';-0.63;0.17
'1:11.188';-0.355;0.195
'1:11.192';0.06;0.175
'1:11.196';-0.21;0.11
'1:11.200';-0.755;0.12
'1:11.204';-0.565;0.225
'1:11.208';-0.1;0.175
'1:11.212';-0.23;0.12
'1:11.216';-0.73;0.125
'1:11.220';-0.65;0.185
'1:11.224';-0.11;0.14
'1:11.228';-0.16;0.07
'1:11.232';-0.69;0.1
'1:11.236';-0.68;0.16
'1:11.240';-0.17;0.15
'1:11.244';-0.05;0.075
'1:11.248';-0.61;0.1
'1:11.252';-0.76;0.205
'1:11.256';-0.205;0.195
'1:11.260';0;0.13
'1:11.264';-0.535;0.165
'1:11.268';-0.9;0.325
'1:11.272';-0.44;0.55
'1:11.276';0.02;0.675
'1:11.280';-0.22;0.675
'1:11.284';-0.21;0.74
'1:11.288';0.615;1.01
'1:11.292';1.385;0.745
'1:11.296';1.36;-0.075
'1:11.300';1.07;-0.73
'1:11.304';1.03;-1.13
'1:11.308';0.71;-1.515
'1:11.312';-0.275;-1.915
'1:11.316';-1.195;-2.1
'1:11.320';-0.97;-2.1
'1:11.324';-0.325;-2.09
'1:11.328';-0.69;-1.595
'1:11.332';-0.975;-0.85
'1:11.336';-0.415;-0.34
'1:11.340';0.03;-0.005
'1:11.344';-0.38;0.16
'1:11.348';-0.89;0.32
'1:11.352';-0.55;0.385
'1:11.356';-0.01;0.325
'1:11.360';-0.255;0.31
'1:11.364';-0.855;0.33
'1:11.368';-0.65;0.415
'1:11.372';-0.045;0.335
'1:11.376';-0.08;0.28
'1:11.380';-0.695;0.305
'1:11.384';-0.74;0.41
'1:11.388';-0.12;0.385
'1:11.392';-0.04;0.3
'1:11.396';-0.64;0.33
'1:11.400';-0.78;0.395
'1:11.404';-0.18;0.37
'1:11.408';0.07;0.34
'1:11.412';-0.5;0.325
'1:11.416';-0.755;0.38
'1:11.420';-0.205;0.4
'1:11.424';0.115;0.375
'1:11.428';-0.42;0.345
'1:11.432';-0.76;0.425
'1:11.436';-0.31;0.475
'1:11.440';0.125;0.425
'1:11.444';-0.32;0.38
'1:11.448';-0.735;0.515
'1:11.452';-0.27;0.51
'1:11.456';0.205;0.495
'1:11.460';-0.19;0.44
'1:11.464';-0.71;0.57
'1:11.468';-0.38;0.615
'1:11.472';0.235;0.605
'1:11.476';0.025;0.545
'1:11.480';-0.59;0.645
'1:11.484';-0.45;0.74
'1:11.488';0.21;0.735
'1:11.492';0.26;0.695
'1:11.496';-0.365;0.755
'1:11.500';-0.54;0.825
'1:11.504';0.11;0.84
'1:11.508';0.385;0.81
'1:11.512';-0.2;0.83
'1:11.516';-0.505;0.9
'1:11.520';0.065;0.975
'1:11.524';0.49;0.92
'1:11.528';0.02;0.885
'1:11.532';-0.465;0.93
'1:11.536';-0.03;0.97
'1:11.540';0.485;0.935
'1:11.544';0.1;0.86
'1:11.548';-0.49;0.92
'1:11.552';-0.24;0.975
'1:11.556';0.335;0.85
'1:11.560';0.005;0.785
'1:11.564';-0.62;0.82
'1:11.568';-0.325;0.845
'1:11.572';0.21;0.72
'1:11.576';-0.05;0.595
'1:11.580';-0.67;0.61
'1:11.584';-0.505;0.635
'1:11.588';0.085;0.55
'1:11.592';-0.07;0.415
'1:11.596';-0.74;0.43
'1:11.600';-0.635;0.425
'1:11.604';0.02;0.37
'1:11.608';0;0.265
'1:11.612';-0.66;0.27
'1:11.616';-0.775;0.31
'1:11.620';-0.11;0.29
'1:11.624';0.09;0.195
'1:11.628';-0.52;0.16
'1:11.632';-0.815;0.205
'1:11.636';-0.28;0.25
'1:11.640';0.11;0.175
'1:11.644';-0.39;0.145
'1:11.648';-0.815;0.215
'1:11.652';-0.355;0.225
'1:11.656';0.14;0.215
'1:11.660';-0.24;0.175
'1:11.664';-0.77;0.235
'1:11.668';-0.475;0.28
'1:11.672';0.1;0.22
'1:11.676';-0.21;0.19
'1:11.680';-0.815;0.24
'1:11.684';-0.505;0.3
'1:11.688';0.1;0.27
'1:11.692';-0.1;0.175
'1:11.696';-0.745;0.285
'1:11.700';-0.55;0.325
'1:11.704';0.11;0.29
'1:11.708';-0.045;0.235
'1:11.712';-0.7;0.275
'1:11.716';-0.62;0.33
'1:11.720';0.05;0.29
'1:11.724';0;0.23
'1:11.728';-0.655;0.27
'1:11.732';-0.665;0.325
'1:11.736';-0.03;0.3
'1:11.740';0.03;0.165
'1:11.744';-0.605;0.195
'1:11.748';-0.745;0.285
'1:11.752';-0.125;0.25
'1:11.756';0.08;0.195
'1:11.760';-0.485;0.18
'1:11.764';-0.785;0.28
'1:11.768';-0.23;0.285
'1:11.772';0.135;0.23
'1:11.776';-0.425;0.225
'1:11.780';-0.78;0.23
'1:11.784';-0.305;0.265
'1:11.788';0.1;0.17
'1:11.792';-0.37;0.17
'1:11.796';-0.805;0.21
'1:11.800';-0.32;0.265
'1:11.804';0.13;0.18
'1:11.808';-0.275;0.14
'1:11.812';-0.795;0.215
'1:11.816';-0.39;0.225
'1:11.820';0.125;0.185
'1:11.824';-0.22;0.18
'1:11.828';-0.76;0.225
'1:11.832';-0.46;0.25
'1:11.836';0.095;0.235
'1:11.840';-0.18;0.13
'1:11.844';-0.765;0.23
'1:11.848';-0.505;0.27
'1:11.852';0.065;0.21
'1:11.856';-0.15;0.125
'1:11.860';-0.77;0.19
'1:11.864';-0.535;0.27
'1:11.868';0.12;0.235
'1:11.872';0.01;0.215
'1:11.876';-0.625;0.24
'1:11.880';-0.58;0.325
'1:11.884';0.11;0.37
'1:11.888';0.165;0.37
'1:11.892';-0.485;0.4
'1:11.896';-0.6;0.495
'1:11.900';0.095;0.5
'1:11.904';0.305;0.425
'1:11.908';-0.35;0.36
'1:11.912';-0.625;0.375
'1:11.916';-0.025;0.385
'1:11.920';0.23;0.265
'1:11.924';-0.335;0.15
'1:11.928';-0.69;0.115
'1:11.932';-0.135;0.17
'1:11.936';0.23;0.105
'1:11.940';-0.255;0.1
'1:11.944';-0.765;0.175
'1:11.948';-0.315;0.195
'1:11.952';0.095;0.105
'1:11.956';-0.39;0.11
'1:11.960';-0.845;0.2
'1:11.964';-0.42;0.22
'1:11.968';0.085;0.135
'1:11.972';-0.33;0.08
'1:11.976';-0.84;0.15
'1:11.980';-0.465;0.19
'1:11.984';0.065;0.095
'1:11.988';-0.26;0.075
'1:11.992';-0.81;0.11
'1:11.996';-0.48;0.18
'1:12.000';0.085;0.14
'1:12.004';-0.185;0.065
'1:12.008';-0.81;0.125
'1:12.012';-0.58;0.19
'1:12.016';0.015;0.18
'1:12.020';-0.18;0.17
'1:12.024';-0.865;0.385
'1:12.028';-0.68;0.67
'1:12.032';0.13;0.705
'1:12.036';0.46;0.58
'1:12.040';0.21;0.68
'1:12.044';0.475;1.04
'1:12.048';1.435;0.565
'1:12.052';1.85;-0.225
'1:12.056';0.96;-0.815
'1:12.060';-0.08;-1.07
'1:12.064';-0.11;-1.39
'1:12.068';-0.24;-1.73
'1:12.072';-1.095;-1.96
'1:12.076';-1.37;-2.12
'1:12.080';-0.58;-1.825
'1:12.084';-0.075;-1.35
'1:12.088';-0.51;-0.84
'1:12.092';-0.74;-0.355
'1:12.096';-0.225;0.065
'1:12.100';0.065;0.21
'1:12.104';-0.46;0.235
'1:12.108';-0.84;0.315
'1:12.112';-0.32;0.36
'1:12.116';0.075;0.285
'1:12.120';-0.44;0.26
'1:12.124';-0.83;0.315
'1:12.128';-0.33;0.325
'1:12.132';0.155;0.285
'1:12.136';-0.225;0.255
'1:12.140';-0.745;0.32
'1:12.144';-0.415;0.41
'1:12.148';0.12;0.32
'1:12.152';-0.11;0.3
'1:12.156';-0.76;0.285
'1:12.160';-0.66;0.375
'1:12.164';0.005;0.345
'1:12.168';0.035;0.305
'1:12.172';-0.59;0.355
'1:12.176';-0.69;0.37
'1:12.180';-0.06;0.37
'1:12.184';0.12;0.35
'1:12.188';-0.495;0.32
'1:12.192';-0.685;0.44
'1:12.196';-0.11;0.47
'1:12.200';0.205;0.395
'1:12.204';-0.365;0.4
'1:12.208';-0.69;0.46
'1:12.212';-0.11;0.52
'1:12.216';0.22;0.455
