'Elapsed time';'ECG1';'ECG2'
'3:05:49.244';-0.53;-0.245
'3:05:49.248';-0.35;-0.225
'3:05:49.252';-0.025;-0.155
'3:05:49.256';0.3;-0.02
'3:05:49.260';0.575;0.125
'3:05:49.264';0.94;0.21
'3:05:49.268';1.235;0.325
'3:05:49.272';1.125;0.46
'3:05:49.276';0.57;0.26
'3:05:49.280';-0.06;-0.28
'3:05:49.284';-0.43;-0.935
'3:05:49.288';-0.745;-1.475
'3:05:49.292';-0.925;-1.84
'3:05:49.296';-0.905;-2.195
'3:05:49.300';-0.695;-2.385
'3:05:49.304';-0.495;-2.485
'3:05:49.308';-0.49;-2.425
'3:05:49.312';-0.51;-1.97
'3:05:49.316';-0.42;-1.415
'3:05:49.320';-0.405;-0.975
'3:05:49.324';-0.47;-0.61
'3:05:49.328';-0.52;-0.38
'3:05:49.332';-0.42;-0.225
'3:05:49.336';-0.385;-0.13
'3:05:49.340';-0.465;-0.155
'3:05:49.344';-0.53;-0.14
'3:05:49.348';-0.455;-0.125
'3:05:49.352';-0.36;-0.08
'3:05:49.356';-0.44;-0.11
'3:05:49.360';-0.53;-0.075
'3:05:49.364';-0.475;-0.075
'3:05:49.368';-0.415;-0.045
'3:05:49.372';-0.44;-0.035
'3:05:49.376';-0.535;-0.05
'3:05:49.380';-0.475;-0.015
'3:05:49.384';-0.37;-0.035
'3:05:49.388';-0.39;-0.01
'3:05:49.392';-0.47;-0.015
'3:05:49.396';-0.44;0.01
'3:05:49.400';-0.33;0.015
'3:05:49.404';-0.345;0.025
'3:05:49.408';-0.41;0.025
'3:05:49.412';-0.375;0.09
'3:05:49.416';-0.3;0.125
'3:05:49.420';-0.29;0.09
'3:05:49.424';-0.365;0.07
'3:05:49.428';-0.33;0.095
'3:05:49.432';-0.23;0.135
'3:05:49.436';-0.195;0.14
'3:05:49.440';-0.29;0.145
'3:05:49.444';-0.28;0.18
'3:05:49.448';-0.13;0.2
'3:05:49.452';-0.09;0.23
'3:05:49.456';-0.18;0.235
'3:05:49.460';-0.14;0.295
'3:05:49.464';-0.035;0.36
'3:05:49.468';0.03;0.39
'3:05:49.472';-0.01;0.37
'3:05:49.476';-0.01;0.41
'3:05:49.480';0.115;0.465
'3:05:49.484';0.19;0.515
'3:05:49.488';0.125;0.52
'3:05:49.492';0.08;0.555
'3:05:49.496';0.215;0.62
'3:05:49.500';0.265;0.66
'3:05:49.504';0.21;0.63
'3:05:49.508';0.13;0.685
'3:05:49.512';0.235;0.715
'3:05:49.516';0.255;0.72
'3:05:49.520';0.16;0.685
'3:05:49.524';0.09;0.67
'3:05:49.528';0.1;0.655
'3:05:49.532';0.09;0.675
'3:05:49.536';-0.01;0.64
'3:05:49.540';-0.12;0.63
'3:05:49.544';-0.055;0.61
'3:05:49.548';-0.065;0.595
'3:05:49.552';-0.16;0.53
'3:05:49.556';-0.265;0.48
'3:05:49.560';-0.23;0.45
'3:05:49.564';-0.185;0.42
'3:05:49.568';-0.285;0.36
'3:05:49.572';-0.375;0.31
'3:05:49.576';-0.35;0.285
'3:05:49.580';-0.285;0.27
'3:05:49.584';-0.335;0.195
'3:05:49.588';-0.445;0.135
'3:05:49.592';-0.4;0.13
'3:05:49.596';-0.34;0.1
'3:05:49.600';-0.405;0.075
'3:05:49.604';-0.5;0.035
'3:05:49.608';-0.43;0.005
'3:05:49.612';-0.36;-0.03
'3:05:49.616';-0.425;-0.035
'3:05:49.620';-0.515;-0.04
'3:05:49.624';-0.46;-0.01
'3:05:49.628';-0.41;-0.05
'3:05:49.632';-0.395;-0.045
'3:05:49.636';-0.485;-0.06
'3:05:49.640';-0.425;-0.065
'3:05:49.644';-0.36;-0.055
'3:05:49.648';-0.39;-0.055
'3:05:49.652';-0.48;-0.065
'3:05:49.656';-0.49;-0.07
'3:05:49.660';-0.39;-0.065
'3:05:49.664';-0.43;-0.06
'3:05:49.668';-0.51;-0.04
'3:05:49.672';-0.48;-0.06
'3:05:49.676';-0.385;-0.03
'3:05:49.680';-0.385;-0.065
'3:05:49.684';-0.495;-0.065
'3:05:49.688';-0.5;-0.065
'3:05:49.692';-0.385;-0.04
'3:05:49.696';-0.385;-0.025
'3:05:49.700';-0.5;-0.06
'3:05:49.704';-0.5;-0.015
'3:05:49.708';-0.43;-0.06
'3:05:49.712';-0.41;-0.035
'3:05:49.716';-0.5;-0.08
'3:05:49.720';-0.5;-0.075
'3:05:49.724';-0.415;-0.095
'3:05:49.728';-0.43;-0.06
'3:05:49.732';-0.53;-0.075
'3:05:49.736';-0.555;-0.05
'3:05:49.740';-0.465;-0.065
'3:05:49.744';-0.44;-0.08
'3:05:49.748';-0.54;-0.145
'3:05:49.752';-0.55;-0.115
'3:05:49.756';-0.48;-0.1
'3:05:49.760';-0.48;-0.11
'3:05:49.764';-0.575;-0.16
'3:05:49.768';-0.595;-0.17
'3:05:49.772';-0.505;-0.135
'3:05:49.776';-0.435;-0.15
'3:05:49.780';-0.525;-0.15
'3:05:49.784';-0.55;-0.16
'3:05:49.788';-0.43;-0.12
'3:05:49.792';-0.39;-0.105
'3:05:49.796';-0.48;-0.125
'3:05:49.800';-0.545;-0.15
'3:05:49.804';-0.435;-0.12
'3:05:49.808';-0.41;-0.135
'3:05:49.812';-0.47;-0.14
'3:05:49.816';-0.545;-0.17
'3:05:49.820';-0.525;-0.16
'3:05:49.824';-0.44;-0.15
'3:05:49.828';-0.47;-0.16
'3:05:49.832';-0.495;-0.145
'3:05:49.836';-0.4;-0.13
'3:05:49.840';-0.295;-0.13
'3:05:49.844';-0.305;-0.125
'3:05:49.848';-0.365;-0.155
'3:05:49.852';-0.3;-0.15
'3:05:49.856';-0.16;-0.06
'3:05:49.860';-0.19;-0.025
'3:05:49.864';-0.285;-0.01
'3:05:49.868';-0.25;0.035
'3:05:49.872';-0.19;0.025
'3:05:49.876';-0.25;0.015
'3:05:49.880';-0.375;-0.02
'3:05:49.884';-0.395;-0.03
'3:05:49.888';-0.3;-0.035
'3:05:49.892';-0.32;-0.06
'3:05:49.896';-0.39;-0.195
'3:05:49.900';-0.41;-0.21
'3:05:49.904';-0.36;-0.245
'3:05:49.908';-0.415;-0.235
'3:05:49.912';-0.555;-0.255
'3:05:49.916';-0.585;-0.24
'3:05:49.920';-0.54;-0.24
'3:05:49.924';-0.53;-0.245
'3:05:49.928';-0.65;-0.285
'3:05:49.932';-0.71;-0.215
'3:05:49.936';-0.6;-0.2
'3:05:49.940';-0.57;-0.24
'3:05:49.944';-0.63;-0.315
'3:05:49.948';-0.675;-0.285
'3:05:49.952';-0.57;-0.305
'3:05:49.956';-0.565;-0.275
'3:05:49.960';-0.625;-0.33
'3:05:49.964';-0.64;-0.345
'3:05:49.968';-0.555;-0.28
'3:05:49.972';-0.565;-0.265
'3:05:49.976';-0.635;-0.295
'3:05:49.980';-0.545;-0.26
'3:05:49.984';-0.28;-0.195
'3:05:49.988';0.095;-0.1
'3:05:49.992';0.415;0.05
'3:05:49.996';0.74;0.17
'3:05:50.000';1.17;0.215
'3:05:50.004';1.335;0.315
'3:05:50.008';0.915;0.46
'3:05:50.012';0.255;0.32
'3:05:50.016';-0.22;-0.205
'3:05:50.020';-0.62;-0.86
'3:05:50.024';-0.935;-1.345
'3:05:50.028';-1.045;-1.72
'3:05:50.032';-0.96;-1.93
'3:05:50.036';-0.785;-2.13
'3:05:50.040';-0.645;-2.27
'3:05:50.044';-0.62;-2.165
'3:05:50.048';-0.51;-1.815
'3:05:50.052';-0.415;-1.39
'3:05:50.056';-0.5;-1.02
'3:05:50.060';-0.64;-0.7
'3:05:50.064';-0.57;-0.46
'3:05:50.068';-0.47;-0.3
'3:05:50.072';-0.505;-0.26
'3:05:50.076';-0.545;-0.22
'3:05:50.080';-0.54;-0.185
'3:05:50.084';-0.43;-0.17
'3:05:50.088';-0.45;-0.145
'3:05:50.092';-0.525;-0.15
'3:05:50.096';-0.54;-0.125
'3:05:50.100';-0.45;-0.05
'3:05:50.104';-0.445;-0.085
'3:05:50.108';-0.525;-0.12
'3:05:50.112';-0.51;-0.155
'3:05:50.116';-0.43;-0.115
'3:05:50.120';-0.435;-0.14
'3:05:50.124';-0.505;-0.13
'3:05:50.128';-0.56;-0.12
'3:05:50.132';-0.45;-0.1
'3:05:50.136';-0.38;-0.08
'3:05:50.140';-0.44;-0.09
'3:05:50.144';-0.455;-0.11
'3:05:50.148';-0.385;-0.055
'3:05:50.152';-0.365;-0.03
'3:05:50.156';-0.41;-0.04
'3:05:50.160';-0.415;-0.025
'3:05:50.164';-0.335;-0.025
'3:05:50.168';-0.265;0.04
'3:05:50.172';-0.3;0.015
'3:05:50.176';-0.38;0.025
'3:05:50.180';-0.285;0.075
'3:05:50.184';-0.18;0.105
'3:05:50.188';-0.145;0.14
'3:05:50.192';-0.2;0.15
'3:05:50.196';-0.08;0.16
'3:05:50.200';-0.005;0.175
'3:05:50.204';-0.03;0.17
'3:05:50.208';-0.1;0.245
'3:05:50.212';-0.08;0.26
'3:05:50.216';0.05;0.31
'3:05:50.220';0.03;0.325
'3:05:50.224';0.03;0.345
'3:05:50.228';0.1;0.36
'3:05:50.232';0.195;0.41
'3:05:50.236';0.16;0.45
'3:05:50.240';0.085;0.425
'3:05:50.244';0.085;0.455
'3:05:50.248';0.165;0.46
'3:05:50.252';0.11;0.465
'3:05:50.256';0.06;0.49
'3:05:50.260';0.1;0.48
'3:05:50.264';0.17;0.48
'3:05:50.268';0.045;0.48
'3:05:50.272';-0.115;0.41
'3:05:50.276';-0.125;0.395
'3:05:50.280';-0.085;0.39
'3:05:50.284';-0.15;0.355
'3:05:50.288';-0.305;0.295
'3:05:50.292';-0.32;0.285
'3:05:50.296';-0.26;0.26
'3:05:50.300';-0.275;0.235
'3:05:50.304';-0.395;0.13
'3:05:50.308';-0.445;0.13
'3:05:50.312';-0.385;0.1
'3:05:50.316';-0.34;0
'3:05:50.320';-0.42;-0.08
'3:05:50.324';-0.46;-0.13
'3:05:50.328';-0.42;-0.105
'3:05:50.332';-0.39;-0.095
'3:05:50.336';-0.465;-0.14
'3:05:50.340';-0.53;-0.165
'3:05:50.344';-0.48;-0.135
'3:05:50.348';-0.44;-0.14
'3:05:50.352';-0.48;-0.2
'3:05:50.356';-0.495;-0.235
'3:05:50.360';-0.425;-0.22
'3:05:50.364';-0.37;-0.185
'3:05:50.368';-0.38;-0.19
'3:05:50.372';-0.49;-0.23
'3:05:50.376';-0.43;-0.205
'3:05:50.380';-0.375;-0.19
'3:05:50.384';-0.445;-0.18
'3:05:50.388';-0.52;-0.22
'3:05:50.392';-0.45;-0.21
'3:05:50.396';-0.375;-0.205
'3:05:50.400';-0.41;-0.19
'3:05:50.404';-0.495;-0.19
'3:05:50.408';-0.49;-0.2
'3:05:50.412';-0.395;-0.18
'3:05:50.416';-0.395;-0.22
'3:05:50.420';-0.48;-0.2
'3:05:50.424';-0.48;-0.2
'3:05:50.428';-0.395;-0.16
'3:05:50.432';-0.355;-0.175
'3:05:50.436';-0.46;-0.18
'3:05:50.440';-0.475;-0.185
'3:05:50.444';-0.39;-0.17
'3:05:50.448';-0.4;-0.175
'3:05:50.452';-0.445;-0.22
'3:05:50.456';-0.49;-0.23
'3:05:50.460';-0.395;-0.23
'3:05:50.464';-0.36;-0.17
'3:05:50.468';-0.46;-0.2
'3:05:50.472';-0.485;-0.21
'3:05:50.476';-0.415;-0.21
'3:05:50.480';-0.38;-0.18
'3:05:50.484';-0.45;-0.23
'3:05:50.488';-0.475;-0.24
'3:05:50.492';-0.4;-0.2
'3:05:50.496';-0.38;-0.215
'3:05:50.500';-0.44;-0.25
'3:05:50.504';-0.515;-0.21
'3:05:50.508';-0.44;-0.235
'3:05:50.512';-0.4;-0.21
'3:05:50.516';-0.455;-0.19
'3:05:50.520';-0.555;-0.235
'3:05:50.524';-0.48;-0.27
'3:05:50.528';-0.42;-0.295
'3:05:50.532';-0.455;-0.285
'3:05:50.536';-0.53;-0.285
'3:05:50.540';-0.465;-0.275
'3:05:50.544';-0.41;-0.28
'3:05:50.548';-0.46;-0.27
'3:05:50.552';-0.52;-0.27
'3:05:50.556';-0.48;-0.26
'3:05:50.560';-0.38;-0.245
'3:05:50.564';-0.415;-0.255
'3:05:50.568';-0.52;-0.24
'3:05:50.572';-0.45;-0.215
'3:05:50.576';-0.345;-0.2
'3:05:50.580';-0.305;-0.235
'3:05:50.584';-0.365;-0.31
'3:05:50.588';-0.305;-0.29
'3:05:50.592';-0.18;-0.24
'3:05:50.596';-0.185;-0.205
'3:05:50.600';-0.26;-0.2
'3:05:50.604';-0.23;-0.15
'3:05:50.608';-0.135;-0.11
'3:05:50.612';-0.12;-0.12
'3:05:50.616';-0.25;-0.095
'3:05:50.620';-0.29;-0.06
'3:05:50.624';-0.24;-0.07
'3:05:50.628';-0.26;-0.065
'3:05:50.632';-0.4;-0.11
'3:05:50.636';-0.44;-0.15
'3:05:50.640';-0.355;-0.205
'3:05:50.644';-0.315;-0.285
'3:05:50.648';-0.415;-0.36
'3:05:50.652';-0.495;-0.4
'3:05:50.656';-0.47;-0.35
'3:05:50.660';-0.45;-0.325
'3:05:50.664';-0.515;-0.355
'3:05:50.668';-0.63;-0.32
'3:05:50.672';-0.595;-0.34
'3:05:50.676';-0.53;-0.32
'3:05:50.680';-0.61;-0.35
'3:05:50.684';-0.655;-0.31
'3:05:50.688';-0.575;-0.325
'3:05:50.692';-0.495;-0.315
'3:05:50.696';-0.58;-0.385
'3:05:50.700';-0.65;-0.35
'3:05:50.704';-0.595;-0.375
'3:05:50.708';-0.52;-0.36
'3:05:50.712';-0.6;-0.365
'3:05:50.716';-0.685;-0.4
'3:05:50.720';-0.66;-0.36
'3:05:50.724';-0.53;-0.33
'3:05:50.728';-0.425;-0.39
'3:05:50.732';-0.245;-0.33
'3:05:50.736';0.17;-0.17
'3:05:50.740';0.675;-0.02
'3:05:50.744';1.035;0.065
'3:05:50.748';1.23;0.1
'3:05:50.752';1.2;0.31
'3:05:50.756';0.795;0.33
'3:05:50.760';0.11;-0.035
'3:05:50.764';-0.54;-0.74
'3:05:50.768';-0.825;-1.3
'3:05:50.772';-0.915;-1.69
'3:05:50.776';-0.9;-2.075
'3:05:50.780';-0.91;-2.38
'3:05:50.784';-0.735;-2.42
'3:05:50.788';-0.49;-2.375
'3:05:50.792';-0.43;-2.09
'3:05:50.796';-0.535;-1.69
'3:05:50.800';-0.555;-1.225
'3:05:50.804';-0.48;-0.86
'3:05:50.808';-0.47;-0.58
'3:05:50.812';-0.55;-0.45
'3:05:50.816';-0.565;-0.34
'3:05:50.820';-0.47;-0.26
'3:05:50.824';-0.44;-0.24
'3:05:50.828';-0.525;-0.25
'3:05:50.832';-0.575;-0.255
'3:05:50.836';-0.49;-0.225
'3:05:50.840';-0.435;-0.205
'3:05:50.844';-0.485;-0.2
'3:05:50.848';-0.55;-0.195
'3:05:50.852';-0.455;-0.17
'3:05:50.856';-0.4;-0.16
'3:05:50.860';-0.48;-0.165
'3:05:50.864';-0.54;-0.145
'3:05:50.868';-0.47;-0.14
'3:05:50.872';-0.38;-0.14
'3:05:50.876';-0.44;-0.155
'3:05:50.880';-0.5;-0.125
'3:05:50.884';-0.445;-0.1
'3:05:50.888';-0.37;-0.105
'3:05:50.892';-0.39;-0.07
'3:05:50.896';-0.46;-0.08
'3:05:50.900';-0.39;-0.07
'3:05:50.904';-0.35;-0.07
'3:05:50.908';-0.33;-0.05
'3:05:50.912';-0.43;-0.06
'3:05:50.916';-0.35;-0.025
'3:05:50.920';-0.245;-0.005
'3:05:50.924';-0.25;0.01
'3:05:50.928';-0.31;0.04
'3:05:50.932';-0.28;0.07
'3:05:50.936';-0.125;0.08
'3:05:50.940';-0.085;0.155
'3:05:50.944';-0.18;0.14
'3:05:50.948';-0.105;0.185
'3:05:50.952';-0.02;0.25
'3:05:50.956';0.055;0.29
'3:05:50.960';0;0.29
'3:05:50.964';-0.01;0.315
'3:05:50.968';0.105;0.37
'3:05:50.972';0.155;0.425
'3:05:50.976';0.095;0.445
'3:05:50.980';0.05;0.47
'3:05:50.984';0.155;0.5
'3:05:50.988';0.23;0.515
'3:05:50.992';0.16;0.52
'3:05:50.996';0.12;0.5
'3:05:51.000';0.16;0.55
'3:05:51.004';0.195;0.55
'3:05:51.008';0.105;0.535
'3:05:51.012';0.01;0.525
'3:05:51.016';0.05;0.54
'3:05:51.020';0.08;0.485
'3:05:51.024';-0.025;0.43
'3:05:51.028';-0.16;0.405
'3:05:51.032';-0.14;0.39
'3:05:51.036';-0.09;0.36
'3:05:51.040';-0.17;0.3
'3:05:51.044';-0.28;0.22
'3:05:51.048';-0.22;0.16
'3:05:51.052';-0.205;0.185
'3:05:51.056';-0.255;0.085
'3:05:51.060';-0.37;0.055
'3:05:51.064';-0.35;0.04
'3:05:51.068';-0.29;0.04
'3:05:51.072';-0.285;-0.06
'3:05:51.076';-0.405;-0.105
'3:05:51.080';-0.405;-0.135
'3:05:51.084';-0.29;-0.12
'3:05:51.088';-0.265;-0.135
'3:05:51.092';-0.36;-0.13
'3:05:51.096';-0.385;-0.155
'3:05:51.100';-0.28;-0.185
'3:05:51.104';-0.265;-0.18
'3:05:51.108';-0.38;-0.205
'3:05:51.112';-0.37;-0.24
'3:05:51.116';-0.3;-0.205
'3:05:51.120';-0.25;-0.185
'3:05:51.124';-0.35;-0.2
'3:05:51.128';-0.39;-0.195
'3:05:51.132';-0.32;-0.17
'3:05:51.136';-0.25;-0.17
'3:05:51.140';-0.32;-0.185
'3:05:51.144';-0.35;-0.17
'3:05:51.148';-0.275;-0.18
'3:05:51.152';-0.205;-0.125
'3:05:51.156';-0.27;-0.135
'3:05:51.160';-0.33;-0.17
'3:05:51.164';-0.255;-0.15
'3:05:51.168';-0.17;-0.155
'3:05:51.172';-0.26;-0.15
'3:05:51.176';-0.32;-0.14
'3:05:51.180';-0.28;-0.11
'3:05:51.184';-0.185;-0.12
'3:05:51.188';-0.245;-0.135
'3:05:51.192';-0.345;-0.155
'3:05:51.196';-0.305;-0.145
'3:05:51.200';-0.235;-0.115
'3:05:51.204';-0.245;-0.13
'3:05:51.208';-0.31;-0.165
'3:05:51.212';-0.31;-0.185
'3:05:51.216';-0.235;-0.145
'3:05:51.220';-0.22;-0.165
'3:05:51.224';-0.32;-0.205
'3:05:51.228';-0.3;-0.195
'3:05:51.232';-0.205;-0.13
'3:05:51.236';-0.19;-0.16
'3:05:51.240';-0.31;-0.16
'3:05:51.244';-0.3;-0.165
'3:05:51.248';-0.23;-0.155
'3:05:51.252';-0.215;-0.17
'3:05:51.256';-0.295;-0.185
'3:05:51.260';-0.35;-0.205
'3:05:51.264';-0.235;-0.145
'3:05:51.268';-0.2;-0.16
'3:05:51.272';-0.295;-0.18
'3:05:51.276';-0.31;-0.18
'3:05:51.280';-0.235;-0.165
'3:05:51.284';-0.175;-0.185
'3:05:51.288';-0.27;-0.16
'3:05:51.292';-0.32;-0.165
'3:05:51.296';-0.18;-0.17
'3:05:51.300';-0.09;-0.165
'3:05:51.304';-0.12;-0.185
'3:05:51.308';-0.145;-0.175
'3:05:51.312';-0.045;-0.13
'3:05:51.316';0.06;-0.09
'3:05:51.320';-0.005;-0.155
'3:05:51.324';-0.065;-0.14
'3:05:51.328';0.05;-0.055
'3:05:51.332';0.115;0
'3:05:51.336';0.08;-0.01
'3:05:51.340';0;0.03
'3:05:51.344';0.03;0.075
'3:05:51.348';0.05;0.08
'3:05:51.352';-0.03;0.05
'3:05:51.356';-0.145;0
'3:05:51.360';-0.1;-0.035
'3:05:51.364';-0.05;-0.065
'3:05:51.368';-0.095;-0.185
'3:05:51.372';-0.18;-0.225
'3:05:51.376';-0.2;-0.25
'3:05:51.380';-0.195;-0.25
'3:05:51.384';-0.21;-0.27
'3:05:51.388';-0.38;-0.24
'3:05:51.392';-0.325;-0.245
'3:05:51.396';-0.265;-0.24
'3:05:51.400';-0.31;-0.255
'3:05:51.404';-0.365;-0.265
'3:05:51.408';-0.365;-0.29
'3:05:51.412';-0.28;-0.23
'3:05:51.416';-0.265;-0.265
'3:05:51.420';-0.37;-0.33
'3:05:51.424';-0.34;-0.31
'3:05:51.428';-0.27;-0.285
'3:05:51.432';-0.24;-0.27
'3:05:51.436';-0.34;-0.28
'3:05:51.440';-0.375;-0.285
'3:05:51.444';-0.32;-0.29
'3:05:51.448';-0.27;-0.28
'3:05:51.452';-0.19;-0.265
'3:05:51.456';0.015;-0.215
'3:05:51.460';0.405;-0.06
'3:05:51.464';0.805;0.07
'3:05:51.468';1.105;0.17
'3:05:51.472';1.42;0.225
'3:05:51.476';1.51;0.385
'3:05:51.480';1.17;0.38
'3:05:51.484';0.5;-0.11
'3:05:51.488';-0.125;-0.815
'3:05:51.492';-0.5;-1.42
'3:05:51.496';-0.595;-1.83
'3:05:51.500';-0.6;-2.205
'3:05:51.504';-0.555;-2.395
'3:05:51.508';-0.38;-2.525
'3:05:51.512';-0.18;-2.46
'3:05:51.516';-0.19;-2.17
'3:05:51.520';-0.26;-1.7
'3:05:51.524';-0.255;-1.215
'3:05:51.528';-0.175;-0.84
'3:05:51.532';-0.205;-0.53
'3:05:51.536';-0.275;-0.375
'3:05:51.540';-0.265;-0.265
'3:05:51.544';-0.16;-0.24
'3:05:51.548';-0.165;-0.23
'3:05:51.552';-0.24;-0.205
'3:05:51.556';-0.225;-0.18
'3:05:51.560';-0.145;-0.12
'3:05:51.564';-0.17;-0.155
'3:05:51.568';-0.265;-0.11
'3:05:51.572';-0.24;-0.095
'3:05:51.576';-0.13;-0.1
'3:05:51.580';-0.135;-0.12
'3:05:51.584';-0.22;-0.135
'3:05:51.588';-0.235;-0.1
'3:05:51.592';-0.125;-0.08
'3:05:51.596';-0.085;-0.08
'3:05:51.600';-0.165;-0.08
'3:05:51.604';-0.19;-0.075
'3:05:51.608';-0.105;-0.03
'3:05:51.612';-0.065;-0.035
'3:05:51.616';-0.12;-0.035
'3:05:51.620';-0.145;-0.03
'3:05:51.624';-0.065;-0.05
'3:05:51.628';-0.01;-0.03
'3:05:51.632';-0.065;0.03
'3:05:51.636';-0.07;0.02
'3:05:51.640';0.01;0.05
'3:05:51.644';0.09;0.065
'3:05:51.648';0.065;0.095
'3:05:51.652';0.045;0.11
'3:05:51.656';0.115;0.13
'3:05:51.660';0.22;0.195
'3:05:51.664';0.155;0.235
'3:05:51.668';0.145;0.255
'3:05:51.672';0.22;0.26
'3:05:51.676';0.355;0.28
'3:05:51.680';0.305;0.325
'3:05:51.684';0.3;0.37
'3:05:51.688';0.355;0.405
'3:05:51.692';0.45;0.475
'3:05:51.696';0.42;0.47
'3:05:51.700';0.37;0.47
'3:05:51.704';0.425;0.515
'3:05:51.708';0.525;0.52
'3:05:51.712';0.53;0.56
'3:05:51.716';0.43;0.59
'3:05:51.720';0.405;0.595
'3:05:51.724';0.48;0.56
'3:05:51.728';0.425;0.57
'3:05:51.732';0.345;0.555
'3:05:51.736';0.295;0.545
'3:05:51.740';0.36;0.56
'3:05:51.744';0.31;0.555
'3:05:51.748';0.18;0.495
'3:05:51.752';0.105;0.475
'3:05:51.756';0.17;0.46
'3:05:51.760';0.14;0.42
'3:05:51.764';-0.005;0.38
'3:05:51.768';-0.04;0.3
'3:05:51.772';0.07;0.22
'3:05:51.776';0.055;0.175
'3:05:51.780';-0.05;0.135
'3:05:51.784';-0.095;0.08
'3:05:51.788';-0.045;0.05
'3:05:51.792';-0.035;-0.015
'3:05:51.796';-0.11;-0.04
'3:05:51.800';-0.17;-0.085
'3:05:51.804';-0.08;-0.125
'3:05:51.808';-0.05;-0.155
'3:05:51.812';-0.15;-0.14
'3:05:51.816';-0.2;-0.18
'3:05:51.820';-0.105;-0.185
'3:05:51.824';-0.035;-0.195
'3:05:51.828';-0.09;-0.2
'3:05:51.832';-0.18;-0.23
'3:05:51.836';-0.08;-0.2
'3:05:51.840';-0.01;-0.215
'3:05:51.844';-0.08;-0.24
'3:05:51.848';-0.155;-0.24
'3:05:51.852';-0.14;-0.19
'3:05:51.856';-0.05;-0.175
'3:05:51.860';-0.09;-0.17
'3:05:51.864';-0.17;-0.18
'3:05:51.868';-0.115;-0.185
'3:05:51.872';-0.025;-0.165
'3:05:51.876';-0.1;-0.14
'3:05:51.880';-0.185;-0.155
'3:05:51.884';-0.155;-0.18
'3:05:51.888';-0.07;-0.19
'3:05:51.892';-0.08;-0.155
'3:05:51.896';-0.16;-0.18
'3:05:51.900';-0.155;-0.155
'3:05:51.904';-0.035;-0.15
'3:05:51.908';-0.06;-0.16
'3:05:51.912';-0.15;-0.185
'3:05:51.916';-0.17;-0.185
'3:05:51.920';-0.075;-0.155
'3:05:51.924';-0.09;-0.185
'3:05:51.928';-0.155;-0.17
'3:05:51.932';-0.175;-0.165
'3:05:51.936';-0.09;-0.16
'3:05:51.940';-0.045;-0.175
'3:05:51.944';-0.145;-0.18
'3:05:51.948';-0.19;-0.205
'3:05:51.952';-0.11;-0.16
'3:05:51.956';-0.08;-0.19
'3:05:51.960';-0.18;-0.215
'3:05:51.964';-0.185;-0.215
'3:05:51.968';-0.1;-0.19
'3:05:51.972';-0.04;-0.185
'3:05:51.976';-0.145;-0.19
'3:05:51.980';-0.17;-0.22
'3:05:51.984';-0.11;-0.2
'3:05:51.988';-0.04;-0.235
'3:05:51.992';-0.12;-0.225
'3:05:51.996';-0.21;-0.265
'3:05:52.000';-0.15;-0.245
'3:05:52.004';-0.11;-0.225
'3:05:52.008';-0.125;-0.22
'3:05:52.012';-0.195;-0.255
'3:05:52.016';-0.12;-0.225
'3:05:52.020';-0.075;-0.235
'3:05:52.024';-0.115;-0.215
'3:05:52.028';-0.18;-0.195
'3:05:52.032';-0.08;-0.21
'3:05:52.036';0.03;-0.23
'3:05:52.040';0.03;-0.225
'3:05:52.044';-0.015;-0.23
'3:05:52.048';0.035;-0.21
'3:05:52.052';0.145;-0.17
'3:05:52.056';0.165;-0.16
'3:05:52.060';0.1;-0.115
'3:05:52.064';0.14;-0.09
'3:05:52.068';0.225;-0.065
'3:05:52.072';0.2;-0.05
'3:05:52.076';0.1;-0.01
'3:05:52.080';0.06;-0.01
'3:05:52.084';0.11;-0.025
'3:05:52.088';0.075;-0.075
'3:05:52.092';-0.03;-0.12
'3:05:52.096';-0.025;-0.175
'3:05:52.100';0.055;-0.235
'3:05:52.104';0.03;-0.285
'3:05:52.108';-0.06;-0.315
'3:05:52.112';-0.155;-0.305
'3:05:52.116';-0.09;-0.285
'3:05:52.120';-0.08;-0.26
'3:05:52.124';-0.195;-0.305
'3:05:52.128';-0.235;-0.3
'3:05:52.132';-0.145;-0.285
'3:05:52.136';-0.11;-0.27
'3:05:52.140';-0.2;-0.265
'3:05:52.144';-0.25;-0.265
'3:05:52.148';-0.17;-0.26
'3:05:52.152';-0.12;-0.265
'3:05:52.156';-0.175;-0.275
'3:05:52.160';-0.24;-0.29
'3:05:52.164';-0.185;-0.295
'3:05:52.168';-0.085;-0.265
'3:05:52.172';-0.175;-0.295
'3:05:52.176';-0.275;-0.3
'3:05:52.180';-0.2;-0.285
'3:05:52.184';0;-0.275
'3:05:52.188';0.135;-0.26
'3:05:52.192';0.33;-0.15
'3:05:52.196';0.725;0.02
'3:05:52.200';1.175;0.125
'3:05:52.204';1.505;0.22
'3:05:52.208';1.515;0.25
'3:05:52.212';1.295;0.345
'3:05:52.216';0.81;0.125
'3:05:52.220';0.185;-0.45
'3:05:52.224';-0.32;-1.12
'3:05:52.228';-0.535;-1.62
'3:05:52.232';-0.445;-1.95
'3:05:52.236';-0.375;-2.18
'3:05:52.240';-0.32;-2.375
'3:05:52.244';-0.15;-2.45
'3:05:52.248';0;-2.2
'3:05:52.252';-0.015;-1.805
'3:05:52.256';-0.135;-1.35
