'Time';'ECG1';'ECG2'
'[20:00:12.464]';0.255;-0.305
'[20:00:12.468]';0.285;-0.3
'[20:00:12.472]';0.275;-0.325
'[20:00:12.476]';0.28;-0.325
'[20:00:12.480]';0.26;-0.33
'[20:00:12.484]';0.255;-0.35
'[20:00:12.488]';0.305;-0.35
'[20:00:12.492]';0.285;-0.34
'[20:00:12.496]';0.31;-0.345
'[20:00:12.500]';0.315;-0.345
'[20:00:12.504]';0.28;-0.39
'[20:00:12.508]';0.27;-0.38
'[20:00:12.512]';0.285;-0.405
'[20:00:12.516]';0.305;-0.385
'[20:00:12.520]';0.24;-0.37
'[20:00:12.524]';0.29;-0.34
'[20:00:12.528]';0.275;-0.33
'[20:00:12.532]';0.29;-0.35
'[20:00:12.536]';0.27;-0.355
'[20:00:12.540]';0.245;-0.375
'[20:00:12.544]';0.25;-0.36
'[20:00:12.548]';0.285;-0.395
'[20:00:12.552]';0.27;-0.36
'[20:00:12.556]';0.305;-0.405
'[20:00:12.560]';0.305;-0.415
'[20:00:12.564]';0.275;-0.425
'[20:00:12.568]';0.255;-0.44
'[20:00:12.572]';0.29;-0.425
'[20:00:12.576]';0.285;-0.42
'[20:00:12.580]';0.28;-0.385
'[20:00:12.584]';0.295;-0.4
'[20:00:12.588]';0.295;-0.4
'[20:00:12.592]';0.305;-0.37
'[20:00:12.596]';0.275;-0.39
'[20:00:12.600]';0.29;-0.395
'[20:00:12.604]';0.285;-0.375
'[20:00:12.608]';0.275;-0.38
'[20:00:12.612]';0.295;-0.405
'[20:00:12.616]';0.295;-0.405
'[20:00:12.620]';0.26;-0.42
'[20:00:12.624]';0.33;-0.435
'[20:00:12.628]';0.29;-0.415
'[20:00:12.632]';0.295;-0.425
'[20:00:12.636]';0.295;-0.39
'[20:00:12.640]';0.275;-0.415
'[20:00:12.644]';0.265;-0.39
'[20:00:12.648]';0.26;-0.4
'[20:00:12.652]';0.265;-0.395
'[20:00:12.656]';0.295;-0.405
'[20:00:12.660]';0.275;-0.41
'[20:00:12.664]';0.305;-0.395
'[20:00:12.668]';0.31;-0.36
'[20:00:12.672]';0.315;-0.345
'[20:00:12.676]';0.3;-0.33
'[20:00:12.680]';0.31;-0.295
'[20:00:12.684]';0.305;-0.345
'[20:00:12.688]';0.305;-0.36
'[20:00:12.692]';0.31;-0.365
'[20:00:12.696]';0.3;-0.35
'[20:00:12.700]';0.28;-0.395
'[20:00:12.704]';0.27;-0.355
'[20:00:12.708]';0.29;-0.36
'[20:00:12.712]';0.285;-0.34
'[20:00:12.716]';0.295;-0.35
'[20:00:12.720]';0.26;-0.365
'[20:00:12.724]';0.275;-0.395
'[20:00:12.728]';0.255;-0.4
'[20:00:12.732]';0.25;-0.425
'[20:00:12.736]';0.27;-0.47
'[20:00:12.740]';0.29;-0.505
'[20:00:12.744]';0.28;-0.48
'[20:00:12.748]';0.31;-0.535
'[20:00:12.752]';0.305;-0.51
'[20:00:12.756]';0.295;-0.535
'[20:00:12.760]';0.305;-0.51
'[20:00:12.764]';0.285;-0.535
'[20:00:12.768]';0.275;-0.53
'[20:00:12.772]';0.29;-0.515
'[20:00:12.776]';0.28;-0.49
'[20:00:12.780]';0.255;-0.48
'[20:00:12.784]';0.26;-0.49
'[20:00:12.788]';0.28;-0.515
'[20:00:12.792]';0.235;-0.585
'[20:00:12.796]';0.235;-0.495
'[20:00:12.800]';0.225;-0.255
'[20:00:12.804]';0.235;0.22
'[20:00:12.808]';0.265;0.73
'[20:00:12.812]';0.27;1.185
'[20:00:12.816]';0.19;1.39
'[20:00:12.820]';0.04;1.2
'[20:00:12.824]';-0.14;0.7
'[20:00:12.828]';-0.24;0.11
'[20:00:12.832]';-0.465;-0.455
'[20:00:12.836]';-0.555;-0.945
'[20:00:12.840]';-0.675;-1.24
'[20:00:12.844]';-0.635;-1.32
'[20:00:12.848]';-0.505;-1.24
'[20:00:12.852]';-0.065;-1.085
'[20:00:12.856]';0.385;-0.89
'[20:00:12.860]';0.615;-0.7
'[20:00:12.864]';0.585;-0.565
'[20:00:12.868]';0.485;-0.495
'[20:00:12.872]';0.39;-0.455
'[20:00:12.876]';0.315;-0.46
'[20:00:12.880]';0.27;-0.455
'[20:00:12.884]';0.295;-0.445
'[20:00:12.888]';0.31;-0.44
'[20:00:12.892]';0.32;-0.425
'[20:00:12.896]';0.34;-0.43
'[20:00:12.900]';0.355;-0.405
'[20:00:12.904]';0.345;-0.39
'[20:00:12.908]';0.34;-0.385
'[20:00:12.912]';0.355;-0.38
'[20:00:12.916]';0.32;-0.365
'[20:00:12.920]';0.355;-0.39
'[20:00:12.924]';0.36;-0.375
'[20:00:12.928]';0.34;-0.355
'[20:00:12.932]';0.335;-0.385
'[20:00:12.936]';0.335;-0.37
'[20:00:12.940]';0.365;-0.38
'[20:00:12.944]';0.36;-0.405
'[20:00:12.948]';0.38;-0.385
'[20:00:12.952]';0.395;-0.395
'[20:00:12.956]';0.385;-0.375
'[20:00:12.960]';0.395;-0.37
'[20:00:12.964]';0.37;-0.365
'[20:00:12.968]';0.35;-0.34
'[20:00:12.972]';0.395;-0.36
'[20:00:12.976]';0.435;-0.355
'[20:00:12.980]';0.395;-0.325
'[20:00:12.984]';0.43;-0.345
'[20:00:12.988]';0.415;-0.34
'[20:00:12.992]';0.385;-0.32
'[20:00:12.996]';0.4;-0.36
'[20:00:13.000]';0.38;-0.32
'[20:00:13.004]';0.425;-0.315
'[20:00:13.008]';0.4;-0.32
'[20:00:13.012]';0.42;-0.355
'[20:00:13.016]';0.395;-0.375
'[20:00:13.020]';0.42;-0.36
'[20:00:13.024]';0.415;-0.35
'[20:00:13.028]';0.42;-0.345
'[20:00:13.032]';0.39;-0.355
'[20:00:13.036]';0.4;-0.36
'[20:00:13.040]';0.395;-0.345
'[20:00:13.044]';0.385;-0.35
'[20:00:13.048]';0.405;-0.35
'[20:00:13.052]';0.4;-0.365
'[20:00:13.056]';0.39;-0.35
'[20:00:13.060]';0.375;-0.385
'[20:00:13.064]';0.35;-0.37
'[20:00:13.068]';0.385;-0.405
'[20:00:13.072]';0.365;-0.435
'[20:00:13.076]';0.35;-0.48
'[20:00:13.080]';0.35;-0.47
'[20:00:13.084]';0.335;-0.49
'[20:00:13.088]';0.33;-0.495
'[20:00:13.092]';0.325;-0.5
'[20:00:13.096]';0.315;-0.54
'[20:00:13.100]';0.235;-0.5
'[20:00:13.104]';0.25;-0.49
'[20:00:13.108]';0.235;-0.445
'[20:00:13.112]';0.24;-0.44
'[20:00:13.116]';0.23;-0.425
'[20:00:13.120]';0.22;-0.435
'[20:00:13.124]';0.21;-0.43
'[20:00:13.128]';0.185;-0.41
'[20:00:13.132]';0.19;-0.415
'[20:00:13.136]';0.185;-0.42
'[20:00:13.140]';0.23;-0.4
'[20:00:13.144]';0.165;-0.395
'[20:00:13.148]';0.205;-0.395
'[20:00:13.152]';0.18;-0.41
'[20:00:13.156]';0.195;-0.415
'[20:00:13.160]';0.165;-0.41
'[20:00:13.164]';0.185;-0.4
'[20:00:13.168]';0.22;-0.41
'[20:00:13.172]';0.18;-0.395
'[20:00:13.176]';0.23;-0.395
'[20:00:13.180]';0.225;-0.39
'[20:00:13.184]';0.26;-0.405
'[20:00:13.188]';0.265;-0.36
'[20:00:13.192]';0.24;-0.37
'[20:00:13.196]';0.255;-0.38
'[20:00:13.200]';0.29;-0.41
'[20:00:13.204]';0.3;-0.4
'[20:00:13.208]';0.29;-0.4
'[20:00:13.212]';0.32;-0.39
'[20:00:13.216]';0.31;-0.365
'[20:00:13.220]';0.305;-0.39
'[20:00:13.224]';0.31;-0.4
'[20:00:13.228]';0.3;-0.375
'[20:00:13.232]';0.31;-0.36
'[20:00:13.236]';0.34;-0.32
'[20:00:13.240]';0.295;-0.295
'[20:00:13.244]';0.29;-0.3
'[20:00:13.248]';0.3;-0.32
'[20:00:13.252]';0.295;-0.32
'[20:00:13.256]';0.32;-0.32
'[20:00:13.260]';0.29;-0.32
'[20:00:13.264]';0.33;-0.31
'[20:00:13.268]';0.3;-0.325
'[20:00:13.272]';0.3;-0.325
'[20:00:13.276]';0.295;-0.345
'[20:00:13.280]';0.315;-0.33
'[20:00:13.284]';0.26;-0.32
'[20:00:13.288]';0.295;-0.34
'[20:00:13.292]';0.27;-0.33
'[20:00:13.296]';0.285;-0.34
'[20:00:13.300]';0.28;-0.325
'[20:00:13.304]';0.3;-0.33
'[20:00:13.308]';0.295;-0.32
'[20:00:13.312]';0.275;-0.315
'[20:00:13.316]';0.29;-0.335
'[20:00:13.320]';0.305;-0.335
'[20:00:13.324]';0.305;-0.365
'[20:00:13.328]';0.285;-0.37
'[20:00:13.332]';0.3;-0.365
'[20:00:13.336]';0.315;-0.37
'[20:00:13.340]';0.3;-0.375
'[20:00:13.344]';0.3;-0.34
'[20:00:13.348]';0.32;-0.36
'[20:00:13.352]';0.3;-0.375
'[20:00:13.356]';0.3;-0.365
'[20:00:13.360]';0.28;-0.355
'[20:00:13.364]';0.29;-0.35
'[20:00:13.368]';0.32;-0.345
'[20:00:13.372]';0.295;-0.365
'[20:00:13.376]';0.295;-0.345
'[20:00:13.380]';0.285;-0.34
'[20:00:13.384]';0.305;-0.33
'[20:00:13.388]';0.305;-0.345
'[20:00:13.392]';0.29;-0.33
'[20:00:13.396]';0.33;-0.335
'[20:00:13.400]';0.325;-0.39
'[20:00:13.404]';0.345;-0.375
'[20:00:13.408]';0.335;-0.375
'[20:00:13.412]';0.34;-0.335
'[20:00:13.416]';0.35;-0.33
'[20:00:13.420]';0.315;-0.35
'[20:00:13.424]';0.28;-0.355
'[20:00:13.428]';0.325;-0.36
'[20:00:13.432]';0.32;-0.33
'[20:00:13.436]';0.345;-0.305
'[20:00:13.440]';0.315;-0.32
'[20:00:13.444]';0.315;-0.34
'[20:00:13.448]';0.315;-0.33
'[20:00:13.452]';0.335;-0.315
'[20:00:13.456]';0.325;-0.33
'[20:00:13.460]';0.33;-0.355
'[20:00:13.464]';0.325;-0.345
'[20:00:13.468]';0.355;-0.325
'[20:00:13.472]';0.35;-0.33
'[20:00:13.476]';0.355;-0.32
'[20:00:13.480]';0.365;-0.34
'[20:00:13.484]';0.36;-0.32
'[20:00:13.488]';0.345;-0.305
'[20:00:13.492]';0.355;-0.29
'[20:00:13.496]';0.37;-0.295
'[20:00:13.500]';0.375;-0.29
'[20:00:13.504]';0.355;-0.26
'[20:00:13.508]';0.345;-0.215
'[20:00:13.512]';0.345;-0.245
'[20:00:13.516]';0.375;-0.23
'[20:00:13.520]';0.36;-0.255
'[20:00:13.524]';0.375;-0.25
'[20:00:13.528]';0.36;-0.285
'[20:00:13.532]';0.335;-0.24
'[20:00:13.536]';0.41;-0.23
'[20:00:13.540]';0.375;-0.235
'[20:00:13.544]';0.39;-0.22
'[20:00:13.548]';0.335;-0.235
'[20:00:13.552]';0.335;-0.285
'[20:00:13.556]';0.285;-0.3
'[20:00:13.560]';0.35;-0.33
'[20:00:13.564]';0.33;-0.345
'[20:00:13.568]';0.37;-0.38
'[20:00:13.572]';0.34;-0.38
'[20:00:13.576]';0.36;-0.41
'[20:00:13.580]';0.36;-0.38
'[20:00:13.584]';0.375;-0.38
'[20:00:13.588]';0.33;-0.365
'[20:00:13.592]';0.35;-0.36
'[20:00:13.596]';0.33;-0.37
'[20:00:13.600]';0.335;-0.385
'[20:00:13.604]';0.34;-0.355
'[20:00:13.608]';0.32;-0.355
'[20:00:13.612]';0.33;-0.365
'[20:00:13.616]';0.34;-0.4
'[20:00:13.620]';0.33;-0.44
'[20:00:13.624]';0.34;-0.385
'[20:00:13.628]';0.315;-0.105
'[20:00:13.632]';0.325;0.355
'[20:00:13.636]';0.33;0.935
'[20:00:13.640]';0.325;1.425
'[20:00:13.644]';0.25;1.635
'[20:00:13.648]';0.135;1.465
'[20:00:13.652]';-0.04;0.95
'[20:00:13.656]';-0.185;0.325
'[20:00:13.660]';-0.32;-0.305
'[20:00:13.664]';-0.43;-0.855
'[20:00:13.668]';-0.52;-1.15
'[20:00:13.672]';-0.53;-1.195
'[20:00:13.676]';-0.42;-1.12
'[20:00:13.680]';-0.05;-0.915
'[20:00:13.684]';0.385;-0.695
'[20:00:13.688]';0.585;-0.49
'[20:00:13.692]';0.62;-0.365
'[20:00:13.696]';0.5;-0.34
'[20:00:13.700]';0.48;-0.31
'[20:00:13.704]';0.35;-0.245
'[20:00:13.708]';0.32;-0.25
'[20:00:13.712]';0.33;-0.24
'[20:00:13.716]';0.36;-0.245
'[20:00:13.720]';0.34;-0.255
'[20:00:13.724]';0.38;-0.24
'[20:00:13.728]';0.395;-0.24
'[20:00:13.732]';0.39;-0.22
'[20:00:13.736]';0.4;-0.25
'[20:00:13.740]';0.375;-0.255
'[20:00:13.744]';0.4;-0.225
'[20:00:13.748]';0.385;-0.19
'[20:00:13.752]';0.38;-0.19
'[20:00:13.756]';0.38;-0.165
'[20:00:13.760]';0.395;-0.185
'[20:00:13.764]';0.39;-0.17
'[20:00:13.768]';0.4;-0.165
'[20:00:13.772]';0.365;-0.16
'[20:00:13.776]';0.425;-0.185
'[20:00:13.780]';0.435;-0.18
'[20:00:13.784]';0.44;-0.18
'[20:00:13.788]';0.43;-0.19
'[20:00:13.792]';0.405;-0.18
'[20:00:13.796]';0.415;-0.17
'[20:00:13.800]';0.425;-0.17
'[20:00:13.804]';0.4;-0.15
'[20:00:13.808]';0.42;-0.17
'[20:00:13.812]';0.425;-0.135
'[20:00:13.816]';0.425;-0.145
'[20:00:13.820]';0.425;-0.125
'[20:00:13.824]';0.46;-0.11
'[20:00:13.828]';0.435;-0.125
'[20:00:13.832]';0.445;-0.12
'[20:00:13.836]';0.41;-0.13
'[20:00:13.840]';0.455;-0.14
'[20:00:13.844]';0.46;-0.135
'[20:00:13.848]';0.455;-0.145
'[20:00:13.852]';0.46;-0.14
'[20:00:13.856]';0.46;-0.12
'[20:00:13.860]';0.465;-0.135
'[20:00:13.864]';0.445;-0.15
'[20:00:13.868]';0.415;-0.16
'[20:00:13.872]';0.435;-0.16
'[20:00:13.876]';0.445;-0.175
'[20:00:13.880]';0.415;-0.16
'[20:00:13.884]';0.445;-0.18
'[20:00:13.888]';0.39;-0.18
'[20:00:13.892]';0.45;-0.215
'[20:00:13.896]';0.395;-0.21
'[20:00:13.900]';0.415;-0.26
'[20:00:13.904]';0.41;-0.25
'[20:00:13.908]';0.42;-0.265
'[20:00:13.912]';0.405;-0.26
'[20:00:13.916]';0.395;-0.295
'[20:00:13.920]';0.395;-0.32
'[20:00:13.924]';0.365;-0.345
'[20:00:13.928]';0.36;-0.365
'[20:00:13.932]';0.335;-0.34
'[20:00:13.936]';0.315;-0.35
'[20:00:13.940]';0.29;-0.33
'[20:00:13.944]';0.285;-0.3
'[20:00:13.948]';0.275;-0.27
'[20:00:13.952]';0.26;-0.24
'[20:00:13.956]';0.25;-0.23
'[20:00:13.960]';0.255;-0.21
'[20:00:13.964]';0.25;-0.215
'[20:00:13.968]';0.25;-0.235
'[20:00:13.972]';0.265;-0.225
'[20:00:13.976]';0.255;-0.225
'[20:00:13.980]';0.26;-0.225
'[20:00:13.984]';0.24;-0.245
'[20:00:13.988]';0.225;-0.26
'[20:00:13.992]';0.255;-0.265
'[20:00:13.996]';0.275;-0.24
'[20:00:14.000]';0.27;-0.245
'[20:00:14.004]';0.28;-0.28
'[20:00:14.008]';0.26;-0.27
'[20:00:14.012]';0.285;-0.285
'[20:00:14.016]';0.28;-0.275
'[20:00:14.020]';0.315;-0.245
'[20:00:14.024]';0.285;-0.245
'[20:00:14.028]';0.325;-0.255
'[20:00:14.032]';0.32;-0.255
'[20:00:14.036]';0.295;-0.24
'[20:00:14.040]';0.33;-0.25
'[20:00:14.044]';0.33;-0.245
'[20:00:14.048]';0.325;-0.255
'[20:00:14.052]';0.335;-0.225
'[20:00:14.056]';0.37;-0.22
'[20:00:14.060]';0.345;-0.235
'[20:00:14.064]';0.35;-0.23
'[20:00:14.068]';0.34;-0.22
'[20:00:14.072]';0.355;-0.22
'[20:00:14.076]';0.325;-0.185
'[20:00:14.080]';0.325;-0.18
'[20:00:14.084]';0.315;-0.18
'[20:00:14.088]';0.325;-0.19
'[20:00:14.092]';0.315;-0.19
'[20:00:14.096]';0.315;-0.215
'[20:00:14.100]';0.31;-0.215
'[20:00:14.104]';0.345;-0.185
'[20:00:14.108]';0.35;-0.2
'[20:00:14.112]';0.315;-0.21
'[20:00:14.116]';0.37;-0.235
'[20:00:14.120]';0.335;-0.215
'[20:00:14.124]';0.33;-0.22
'[20:00:14.128]';0.345;-0.195
'[20:00:14.132]';0.325;-0.21
'[20:00:14.136]';0.325;-0.195
'[20:00:14.140]';0.305;-0.215
'[20:00:14.144]';0.32;-0.225
'[20:00:14.148]';0.305;-0.22
'[20:00:14.152]';0.33;-0.215
'[20:00:14.156]';0.33;-0.24
'[20:00:14.160]';0.315;-0.24
'[20:00:14.164]';0.365;-0.225
'[20:00:14.168]';0.38;-0.245
'[20:00:14.172]';0.38;-0.245
'[20:00:14.176]';0.365;-0.265
'[20:00:14.180]';0.35;-0.25
'[20:00:14.184]';0.37;-0.27
'[20:00:14.188]';0.385;-0.285
'[20:00:14.192]';0.345;-0.27
'[20:00:14.196]';0.37;-0.245
'[20:00:14.200]';0.36;-0.24
'[20:00:14.204]';0.4;-0.215
'[20:00:14.208]';0.375;-0.24
'[20:00:14.212]';0.36;-0.255
'[20:00:14.216]';0.37;-0.24
'[20:00:14.220]';0.355;-0.285
'[20:00:14.224]';0.335;-0.26
'[20:00:14.228]';0.355;-0.24
'[20:00:14.232]';0.38;-0.26
'[20:00:14.236]';0.38;-0.26
'[20:00:14.240]';0.365;-0.285
'[20:00:14.244]';0.395;-0.275
'[20:00:14.248]';0.38;-0.29
'[20:00:14.252]';0.385;-0.28
'[20:00:14.256]';0.385;-0.285
'[20:00:14.260]';0.365;-0.265
'[20:00:14.264]';0.375;-0.265
'[20:00:14.268]';0.39;-0.25
'[20:00:14.272]';0.39;-0.245
'[20:00:14.276]';0.365;-0.235
'[20:00:14.280]';0.37;-0.24
'[20:00:14.284]';0.4;-0.26
'[20:00:14.288]';0.355;-0.255
'[20:00:14.292]';0.345;-0.25
'[20:00:14.296]';0.36;-0.265
'[20:00:14.300]';0.385;-0.265
'[20:00:14.304]';0.4;-0.28
'[20:00:14.308]';0.385;-0.265
'[20:00:14.312]';0.395;-0.24
'[20:00:14.316]';0.395;-0.24
'[20:00:14.320]';0.395;-0.24
'[20:00:14.324]';0.375;-0.23
'[20:00:14.328]';0.395;-0.2
'[20:00:14.332]';0.415;-0.205
'[20:00:14.336]';0.405;-0.175
'[20:00:14.340]';0.405;-0.14
'[20:00:14.344]';0.39;-0.135
'[20:00:14.348]';0.41;-0.11
'[20:00:14.352]';0.415;-0.135
'[20:00:14.356]';0.39;-0.125
'[20:00:14.360]';0.4;-0.125
'[20:00:14.364]';0.37;-0.12
'[20:00:14.368]';0.395;-0.15
'[20:00:14.372]';0.395;-0.105
'[20:00:14.376]';0.39;-0.125
'[20:00:14.380]';0.42;-0.11
'[20:00:14.384]';0.395;-0.125
'[20:00:14.388]';0.375;-0.13
'[20:00:14.392]';0.345;-0.17
'[20:00:14.396]';0.36;-0.21
'[20:00:14.400]';0.37;-0.21
'[20:00:14.404]';0.35;-0.23
'[20:00:14.408]';0.38;-0.225
'[20:00:14.412]';0.37;-0.24
'[20:00:14.416]';0.38;-0.235
'[20:00:14.420]';0.375;-0.275
'[20:00:14.424]';0.39;-0.25
'[20:00:14.428]';0.36;-0.245
'[20:00:14.432]';0.37;-0.26
'[20:00:14.436]';0.375;-0.285
'[20:00:14.440]';0.37;-0.26
'[20:00:14.444]';0.35;-0.275
'[20:00:14.448]';0.37;-0.25
'[20:00:14.452]';0.365;-0.27
'[20:00:14.456]';0.33;-0.285
'[20:00:14.460]';0.355;-0.325
'[20:00:14.464]';0.34;-0.28
'[20:00:14.468]';0.325;-0.01
'[20:00:14.472]';0.325;0.425
'[20:00:14.476]';0.36;0.97
'[20:00:14.480]';0.355;1.445
'[20:00:14.484]';0.305;1.7
'[20:00:14.488]';0.15;1.555
'[20:00:14.492]';-0.005;1.045
'[20:00:14.496]';-0.12;0.42
'[20:00:14.500]';-0.275;-0.22
'[20:00:14.504]';-0.405;-0.755
'[20:00:14.508]';-0.51;-1.025
'[20:00:14.512]';-0.53;-1.085
'[20:00:14.516]';-0.445;-0.965
'[20:00:14.520]';-0.065;-0.775
'[20:00:14.524]';0.365;-0.565
'[20:00:14.528]';0.59;-0.38
'[20:00:14.532]';0.605;-0.265
'[20:00:14.536]';0.505;-0.205
'[20:00:14.540]';0.44;-0.19
'[20:00:14.544]';0.335;-0.16
'[20:00:14.548]';0.335;-0.16
'[20:00:14.552]';0.32;-0.145
'[20:00:14.556]';0.395;-0.125
'[20:00:14.560]';0.395;-0.125
'[20:00:14.564]';0.4;-0.125
'[20:00:14.568]';0.4;-0.14
'[20:00:14.572]';0.385;-0.14
'[20:00:14.576]';0.39;-0.12
'[20:00:14.580]';0.385;-0.115
'[20:00:14.584]';0.405;-0.095
'[20:00:14.588]';0.395;-0.11
'[20:00:14.592]';0.36;-0.115
'[20:00:14.596]';0.385;-0.1
'[20:00:14.600]';0.35;-0.115
'[20:00:14.604]';0.385;-0.1
'[20:00:14.608]';0.395;-0.085
'[20:00:14.612]';0.405;-0.095
'[20:00:14.616]';0.43;-0.095
'[20:00:14.620]';0.39;-0.07
'[20:00:14.624]';0.425;-0.07
'[20:00:14.628]';0.43;-0.11
'[20:00:14.632]';0.43;-0.12
'[20:00:14.636]';0.41;-0.095
'[20:00:14.640]';0.405;-0.095
'[20:00:14.644]';0.38;-0.085
'[20:00:14.648]';0.365;-0.1
'[20:00:14.652]';0.38;-0.065
'[20:00:14.656]';0.41;-0.08
'[20:00:14.660]';0.395;-0.09
'[20:00:14.664]';0.38;-0.09
'[20:00:14.668]';0.38;-0.075
'[20:00:14.672]';0.41;-0.045
'[20:00:14.676]';0.4;-0.055
'[20:00:14.680]';0.395;-0.05
'[20:00:14.684]';0.39;-0.08
'[20:00:14.688]';0.395;-0.07
'[20:00:14.692]';0.395;-0.07
'[20:00:14.696]';0.4;-0.075
'[20:00:14.700]';0.385;-0.08
'[20:00:14.704]';0.385;-0.08
'[20:00:14.708]';0.37;-0.095
'[20:00:14.712]';0.375;-0.105
'[20:00:14.716]';0.34;-0.11
'[20:00:14.720]';0.375;-0.115
'[20:00:14.724]';0.355;-0.105
'[20:00:14.728]';0.33;-0.14
'[20:00:14.732]';0.315;-0.15
'[20:00:14.736]';0.335;-0.13
'[20:00:14.740]';0.315;-0.17
'[20:00:14.744]';0.325;-0.18
'[20:00:14.748]';0.305;-0.19
'[20:00:14.752]';0.3;-0.195
'[20:00:14.756]';0.295;-0.23
'[20:00:14.760]';0.275;-0.235
'[20:00:14.764]';0.235;-0.255
'[20:00:14.768]';0.235;-0.24
'[20:00:14.772]';0.255;-0.275
'[20:00:14.776]';0.23;-0.27
'[20:00:14.780]';0.175;-0.235
'[20:00:14.784]';0.2;-0.225
'[20:00:14.788]';0.185;-0.205
'[20:00:14.792]';0.15;-0.19
'[20:00:14.796]';0.13;-0.175
'[20:00:14.800]';0.145;-0.16
'[20:00:14.804]';0.135;-0.185
'[20:00:14.808]';0.13;-0.18
'[20:00:14.812]';0.155;-0.18
'[20:00:14.816]';0.12;-0.18
'[20:00:14.820]';0.15;-0.18
'[20:00:14.824]';0.18;-0.2
'[20:00:14.828]';0.11;-0.18
'[20:00:14.832]';0.17;-0.175
'[20:00:14.836]';0.16;-0.18
'[20:00:14.840]';0.17;-0.175
'[20:00:14.844]';0.155;-0.175
'[20:00:14.848]';0.165;-0.15
'[20:00:14.852]';0.185;-0.155
'[20:00:14.856]';0.17;-0.16
'[20:00:14.860]';0.195;-0.15
'[20:00:14.864]';0.195;-0.18
'[20:00:14.868]';0.205;-0.16
'[20:00:14.872]';0.235;-0.18
'[20:00:14.876]';0.22;-0.175
'[20:00:14.880]';0.215;-0.16
'[20:00:14.884]';0.25;-0.185
'[20:00:14.888]';0.225;-0.18
'[20:00:14.892]';0.22;-0.17
'[20:00:14.896]';0.21;-0.165
'[20:00:14.900]';0.22;-0.14
'[20:00:14.904]';0.22;-0.155
'[20:00:14.908]';0.21;-0.105
'[20:00:14.912]';0.23;-0.095
'[20:00:14.916]';0.26;-0.105
'[20:00:14.920]';0.25;-0.14
'[20:00:14.924]';0.27;-0.11
'[20:00:14.928]';0.255;-0.11
'[20:00:14.932]';0.2;-0.115
'[20:00:14.936]';0.235;-0.13
'[20:00:14.940]';0.24;-0.115
'[20:00:14.944]';0.23;-0.145
'[20:00:14.948]';0.215;-0.13
'[20:00:14.952]';0.21;-0.155
'[20:00:14.956]';0.23;-0.145
'[20:00:14.960]';0.22;-0.175
'[20:00:14.964]';0.21;-0.16
'[20:00:14.968]';0.18;-0.145
'[20:00:14.972]';0.185;-0.115
'[20:00:14.976]';0.175;-0.125
'[20:00:14.980]';0.195;-0.115
'[20:00:14.984]';0.195;-0.12
'[20:00:14.988]';0.18;-0.12
'[20:00:14.992]';0.16;-0.13
'[20:00:14.996]';0.19;-0.145
'[20:00:15.000]';0.23;-0.14
'[20:00:15.004]';0.21;-0.15
'[20:00:15.008]';0.205;-0.165
'[20:00:15.012]';0.2;-0.195
'[20:00:15.016]';0.19;-0.18
'[20:00:15.020]';0.21;-0.18
'[20:00:15.024]';0.215;-0.17
'[20:00:15.028]';0.21;-0.175
'[20:00:15.032]';0.185;-0.18
'[20:00:15.036]';0.18;-0.17
'[20:00:15.040]';0.2;-0.14
'[20:00:15.044]';0.2;-0.13
'[20:00:15.048]';0.21;-0.155
'[20:00:15.052]';0.235;-0.195
'[20:00:15.056]';0.18;-0.14
'[20:00:15.060]';0.15;-0.16
'[20:00:15.064]';0.175;-0.145
'[20:00:15.068]';0.215;-0.18
'[20:00:15.072]';0.22;-0.17
'[20:00:15.076]';0.215;-0.175
'[20:00:15.080]';0.2;-0.185
'[20:00:15.084]';0.215;-0.19
'[20:00:15.088]';0.21;-0.18
'[20:00:15.092]';0.195;-0.18
'[20:00:15.096]';0.195;-0.19
'[20:00:15.100]';0.18;-0.17
'[20:00:15.104]';0.18;-0.155
'[20:00:15.108]';0.18;-0.165
'[20:00:15.112]';0.195;-0.155
'[20:00:15.116]';0.21;-0.175
'[20:00:15.120]';0.185;-0.17
'[20:00:15.124]';0.215;-0.155
'[20:00:15.128]';0.175;-0.165
'[20:00:15.132]';0.23;-0.155
'[20:00:15.136]';0.27;-0.17
'[20:00:15.140]';0.235;-0.14
'[20:00:15.144]';0.21;-0.13
'[20:00:15.148]';0.195;-0.13
'[20:00:15.152]';0.195;-0.12
'[20:00:15.156]';0.195;-0.12
'[20:00:15.160]';0.205;-0.14
'[20:00:15.164]';0.235;-0.15
'[20:00:15.168]';0.245;-0.13
'[20:00:15.172]';0.25;-0.115
'[20:00:15.176]';0.23;-0.095
'[20:00:15.180]';0.25;-0.1
'[20:00:15.184]';0.265;-0.07
'[20:00:15.188]';0.26;-0.06
'[20:00:15.192]';0.23;-0.045
'[20:00:15.196]';0.235;-0.08
'[20:00:15.200]';0.25;-0.05
'[20:00:15.204]';0.265;-0.05
'[20:00:15.208]';0.285;-0.07
'[20:00:15.212]';0.28;-0.06
'[20:00:15.216]';0.255;-0.065
'[20:00:15.220]';0.25;-0.03
'[20:00:15.224]';0.27;-0.025
'[20:00:15.228]';0.28;-0.03
'[20:00:15.232]';0.26;-0.07
'[20:00:15.236]';0.205;-0.11
'[20:00:15.240]';0.21;-0.17
'[20:00:15.244]';0.21;-0.155
'[20:00:15.248]';0.24;-0.165
'[20:00:15.252]';0.235;-0.185
'[20:00:15.256]';0.25;-0.175
